state,year,month,unemployment_rate,UPT,PostCOVID,VRM,StringencyIndex,gdp_per_capita,red,blue
Arkansas,2017,5,3.5,216392.0,0,267976.0,,41056.02,,
Arkansas,2017,6,4.0,218306.0,0,262171.0,,41046.57,,
Arkansas,2017,7,4.2,201159.0,0,249765.0,,41100.29,,
Arkansas,2017,8,3.9,227554.0,0,276141.0,,41090.83,,
Arkansas,2017,9,3.5,218657.0,0,257565.0,,41081.38,,
Arkansas,2017,10,3.2,230020.0,0,274058.0,,41570.26,,
Arkansas,2017,11,3.3,212920.0,0,262817.0,,41560.7,,
Arkansas,2017,12,3.6,192394.0,0,257457.0,,41551.15,,
Arkansas,2018,1,4.4,199765.0,0,266439.0,,41883.55,,
Arkansas,2018,2,4.2,193077.0,0,246135.0,,41873.33,,
Arkansas,2018,3,3.8,218005.0,0,267033.0,,41863.11,,
Arkansas,2018,4,3.4,204074.0,0,250124.0,,41823.04,,
Arkansas,2018,5,3.3,213838.0,0,258537.0,,41812.84,,
Arkansas,2018,6,4.0,203394.0,0,260637.0,,41802.65,,
Arkansas,2018,7,4.0,195928.0,0,248783.0,,41984.73,,
Arkansas,2018,8,3.5,219489.0,0,263965.0,,41974.5,,
Arkansas,2018,9,3.3,196419.0,0,230657.0,,41964.27,,
Arkansas,2018,10,3.1,227035.0,0,260506.0,,41940.8,,
Arkansas,2018,11,3.1,190401.0,0,241903.0,,41930.58,,
Arkansas,2018,12,3.5,179590.0,0,239904.0,,41920.38,,
Arkansas,2019,1,4.4,178315.0,0,205161.0,,41771.14,,
Arkansas,2019,2,4.0,179793.0,0,189421.0,,41778.73,,
Arkansas,2019,3,3.5,187761.0,0,205297.0,,41786.33,,
Arkansas,2019,4,3.0,195562.0,0,205020.0,,41820.42,,
Arkansas,2019,5,3.2,193788.0,0,204936.0,,41828.02,,
Arkansas,2019,6,3.8,189778.0,0,197358.0,,41835.63,,
Arkansas,2019,7,4.1,199211.0,0,204336.0,,42300.54,,
Arkansas,2019,8,3.5,210629.0,0,205829.0,,42308.23,,
Arkansas,2019,9,3.2,204927.0,0,185480.0,,42315.93,,
Arkansas,2019,10,2.9,224952.0,0,206409.0,,42698.29,,
Arkansas,2019,11,3.0,188523.0,0,189423.0,,42706.07,,
Arkansas,2019,12,3.3,186918.0,0,197996.0,,42713.84,,
Arkansas,2020,1,4.0,199611.0,0,199415.0,0.36,42476.13,1.0,0.0
Arkansas,2020,2,3.7,192311.0,0,189976.0,6.42,42461.19,1.0,0.0
Arkansas,2020,3,5.3,164624.0,0,195151.0,33.45,42446.26,1.0,0.0
Arkansas,2020,4,9.6,108689.0,1,184784.0,69.19,40562.29,1.0,0.0
Arkansas,2020,5,8.8,101630.0,1,143738.0,68.64,40548.04,1.0,0.0
Arkansas,2020,6,8.2,108826.0,1,142501.0,63.51,40533.8,1.0,0.0
Arkansas,2020,7,8.1,95928.0,1,149153.0,58.33,43419.49,1.0,0.0
Arkansas,2020,8,6.3,93822.0,1,150840.0,53.08,43404.25,1.0,0.0
Arkansas,2020,9,5.7,96775.0,1,140616.0,51.05,43389.02,1.0,0.0
Arkansas,2020,10,4.6,104396.0,1,149471.0,52.0,43644.97,1.0,0.0
Arkansas,2020,11,4.5,96681.0,1,140925.0,50.93,43629.67,1.0,0.0
Arkansas,2020,12,4.8,98650.0,1,154031.0,49.85,43614.38,1.0,0.0
Arkansas,2021,1,5.4,91219.0,1,141390.0,58.99,44600.04,,
Arkansas,2021,2,5.3,64018.0,1,107218.0,57.28,44575.13,,
Arkansas,2021,3,4.7,103766.0,1,154366.0,44.44,44550.25,,
Arkansas,2021,4,4.3,97787.0,1,148473.0,40.86,45682.96,,
Arkansas,2021,5,4.2,92936.0,1,141390.0,40.74,45657.49,,
Arkansas,2021,6,4.8,103037.0,1,148472.0,39.45,45632.04,,
Arkansas,2021,7,4.5,103441.0,1,144590.0,38.42,45382.74,,
Arkansas,2021,8,3.8,108113.0,1,150299.0,31.98,45357.48,,
Arkansas,2021,9,3.2,109012.0,1,148472.0,26.45,45332.24,,
Arkansas,2021,10,2.7,113242.0,1,125867.0,24.25,45744.19,,
Arkansas,2021,11,2.6,111919.0,1,121174.0,23.52,45718.77,,
Arkansas,2021,12,2.8,112352.0,1,130073.0,25.34,45693.37,,
Arkansas,2022,1,3.8,103952.0,1,144405.0,23.48,45316.89,,
Arkansas,2022,2,3.6,90445.0,1,136685.0,24.56,45289.11,,
Arkansas,2022,3,3.1,127972.0,1,154366.0,23.54,45261.37,,
Arkansas,2022,4,2.9,118493.0,1,145456.0,23.95,45046.97,,
Arkansas,2022,5,3.0,126310.0,1,144406.0,23.9,45019.41,,
Arkansas,2022,6,3.6,134562.0,1,148472.0,23.85,44991.88,,
Arkansas,2022,7,3.7,126625.0,1,159070.0,23.82,45373.07,,
Arkansas,2022,8,3.4,148773.0,1,154366.0,24.57,45345.36,,
Arkansas,2022,9,3.0,140593.0,1,148472.0,26.1,45317.69,,
Arkansas,2022,10,2.6,142663.0,1,147283.0,23.11,45779.57,,
Arkansas,2022,11,2.6,128010.0,1,142580.0,23.08,45751.66,,
Arkansas,2022,12,2.7,134740.0,1,151349.0,23.06,45723.79,,
Arkansas,2023,1,3.4,136566.0,1,154855.0,,46155.26,,
Arkansas,2023,2,3.2,127128.0,1,141907.0,,46122.43,,
Arkansas,2023,3,2.9,144544.0,1,154366.0,,46089.64,,
Arkansas,2023,4,2.5,133886.0,1,141390.0,,45891.12,,
Arkansas,2023,5,2.8,149473.0,1,153344.0,,45858.55,,
Arkansas,2023,6,3.4,144783.0,1,148473.0,,45826.02,,
Arkansas,2023,7,3.6,138989.0,1,141390.0,,45968.69,,
Arkansas,2023,8,3.5,159992.0,1,152678.0,,45936.13,,
Arkansas,2023,9,3.3,149561.0,1,139563.0,,45903.61,,
Arkansas,2023,10,3.0,161477.0,1,150300.0,,46379.31,,
Arkansas,2023,11,3.0,148022.0,1,126741.0,,46346.53,,
Arkansas,2023,12,3.2,138234.0,1,141390.0,,46313.79,,
Arkansas,2024,1,3.8,132743.0,1,144977.0,,46930.31,1.0,0.0
Arkansas,2024,2,3.8,147883.0,1,142579.0,,46906.69,1.0,0.0
Arkansas,2024,3,3.4,152096.0,1,147283.0,,46883.09,1.0,0.0
Arkansas,2024,4,3.0,151911.0,1,145762.0,,47240.07,1.0,0.0
Arkansas,2024,5,3.2,153789.0,1,148696.0,,47216.32,1.0,0.0
Arkansas,2024,6,3.8,139385.0,1,110725.0,,47192.6,1.0,0.0
Arkansas,2024,7,4.0,133015.0,1,131090.0,,47738.88,1.0,0.0
Arkansas,2024,8,3.6,144539.0,1,145178.0,,47714.92,1.0,0.0
Arkansas,2024,9,3.2,143187.0,1,146712.0,,47690.98,1.0,0.0
Arkansas,2024,10,3.1,166567.0,1,144892.0,,48078.64,1.0,0.0
Arkansas,2024,11,3.3,144625.0,1,130894.0,,48054.54,1.0,0.0
Arkansas,2024,12,3.4,136727.0,1,133705.0,,48030.48,1.0,0.0
Arkansas,2025,1,3.9,144922.0,1,135232.0,,,,
Arkansas,2025,2,4.2,124670.0,1,133792.0,,,,
Arkansas,2025,3,3.7,141422.0,1,147027.0,,,,
Arkansas,2025,4,3.2,144694.0,1,133420.0,,,,
Arkansas,2025,5,3.5,156054.0,1,135542.0,,,,
Arkansas,2025,6,4.2,149972.0,1,138355.0,,,,
Arkansas,2025,7,4.3,154608.0,1,133399.0,,,,
Arkansas,2025,8,4.1,148389.0,1,131325.0,,,,
Arkansas,2025,9,4.2,144372.0,1,121257.0,,,,
Arkansas,2025,10,4.2,164907.0,1,140873.0,,,,
Arkansas,2025,11,4.2,143539.0,1,125961.0,,,,
Arkansas,2025,12,4.2,142462.0,1,133519.0,,,,
California,2016,1,6.0,65762045.0,0,24988062.0,,66409.81,0.0,1.0
California,2016,2,5.8,70262608.0,0,24466659.0,,66383.16,0.0,1.0
California,2016,3,5.8,73367075.0,0,26547729.0,,66356.53,0.0,1.0
California,2016,4,5.4,70947137.0,0,25231737.0,,66348.29,0.0,1.0
California,2016,5,4.9,71091790.0,0,25535402.0,,66321.7,0.0,1.0
California,2016,6,5.7,66840236.0,0,25647647.0,,66295.13,0.0,1.0
California,2016,7,5.8,64526197.0,0,25203120.0,,67256.77,0.0,1.0
California,2016,8,5.7,70287347.0,0,26616078.0,,67229.84,0.0,1.0
California,2016,9,5.4,70503791.0,0,25308662.0,,67202.94,0.0,1.0
California,2016,10,5.4,71729337.0,0,25893534.0,,67572.08,0.0,1.0
California,2016,11,5.1,66778916.0,0,25063791.0,,67545.06,0.0,1.0
California,2016,12,5.2,62128935.0,0,25809567.0,,67518.07,0.0,1.0
California,2017,1,5.7,61015403.0,0,25684717.0,,68153.3,,
California,2017,2,5.4,60923060.0,0,23655170.0,,68138.92,,
California,2017,3,5.1,71030988.0,0,26700698.0,,68124.53,,
California,2017,4,4.7,65466705.0,0,24926940.0,,69042.51,,
California,2017,5,4.4,69410215.0,0,26215784.0,,69027.95,,
California,2017,6,4.9,64003907.0,0,25635552.0,,69013.39,,
California,2017,7,5.2,62004123.0,0,25257789.0,,70063.12,,
California,2017,8,5.1,67889718.0,0,26718316.0,,70048.35,,
California,2017,9,4.5,66838286.0,0,24929529.0,,70033.59,,
California,2017,10,4.3,71413489.0,0,26315546.0,,71141.82,,
California,2017,11,4.3,65398708.0,0,25203141.0,,71126.83,,
California,2017,12,4.3,61603962.0,0,25243512.0,,71111.84,,
California,2018,1,4.8,63671272.0,0,26139189.0,,71237.34,,
California,2018,2,4.6,61989678.0,0,23806186.0,,71237.32,,
California,2018,3,4.5,65857391.0,0,26527907.0,,71237.3,,
California,2018,4,4.1,66003742.0,0,25439903.0,,71966.78,,
California,2018,5,3.7,68029073.0,0,26403314.0,,71966.76,,
California,2018,6,4.4,62534468.0,0,25365966.0,,71966.74,,
California,2018,7,4.4,61087393.0,0,25775937.0,,72763.17,,
California,2018,8,4.4,66815873.0,0,26886876.0,,72763.14,,
California,2018,9,4.0,64420039.0,0,24497072.0,,72763.12,,
California,2018,10,4.0,72416153.0,0,26777350.0,,73195.93,,
California,2018,11,4.0,63350008.0,0,25056632.0,,73195.91,,
California,2018,12,4.2,59578184.0,0,25163425.0,,73195.89,,
California,2019,1,4.9,61398545.0,0,26175245.0,,73783.12,,
California,2019,2,4.4,58678831.0,0,24127641.0,,73769.06,,
California,2019,3,4.5,65673053.0,0,26436994.0,,73755.01,,
California,2019,4,3.8,66563251.0,0,26177157.0,,74864.62,,
California,2019,5,3.6,67956700.0,0,26798322.0,,74850.37,,
California,2019,6,4.2,60682772.0,0,25187526.0,,74836.11,,
California,2019,7,4.4,62468597.0,0,26331758.0,,75723.27,,
California,2019,8,4.2,65839559.0,0,26612216.0,,75708.86,,
California,2019,9,3.7,65381624.0,0,25024876.0,,75694.45,,
California,2019,10,3.8,72497869.0,0,26954113.0,,76563.98,,
California,2019,11,3.8,61806744.0,0,24888532.0,,76549.42,,
California,2019,12,3.9,58913788.0,0,25658007.0,,76534.86,,
California,2020,1,4.5,62538970.0,0,26282735.0,1.35,75484.33,0.0,1.0
California,2020,2,4.3,61356462.0,0,24419988.0,11.78,75544.03,0.0,1.0
California,2020,3,6.3,45439455.0,0,24438031.0,53.56,75603.83,0.0,1.0
California,2020,4,15.7,18383115.0,1,18080887.0,82.41,69722.42,0.0,1.0
California,2020,5,15.6,22162265.0,1,18567698.0,70.94,69777.7,0.0,1.0
California,2020,6,13.9,26107982.0,1,19302186.0,67.59,69833.06,0.0,1.0
California,2020,7,13.6,28948096.0,1,20871358.0,67.59,75533.36,0.0,1.0
California,2020,8,11.8,28649043.0,1,20925565.0,65.92,75593.38,0.0,1.0
California,2020,9,9.9,28774664.0,1,20562001.0,64.35,75653.51,0.0,1.0
California,2020,10,8.8,30940402.0,1,21749833.0,61.93,76896.76,0.0,1.0
California,2020,11,8.7,28629136.0,1,20833566.0,59.51,76958.02,0.0,1.0
California,2020,12,8.9,28231602.0,1,21599923.0,63.61,77019.37,0.0,1.0
California,2021,1,9.1,25157034.0,1,20605167.0,63.58,78741.24,,
California,2021,2,8.8,25814117.0,1,19647482.0,61.57,78745.86,,
California,2021,3,8.5,30368939.0,1,22598674.0,59.3,78750.48,,
California,2021,4,8.3,31541469.0,1,21792129.0,59.35,80042.34,,
California,2021,5,7.6,32390624.0,1,21635946.0,56.56,80047.04,,
California,2021,6,8.2,33700119.0,1,21722810.0,42.43,80051.74,,
California,2021,7,7.7,35749644.0,1,22648985.0,31.62,81005.11,,
California,2021,8,7.3,38656410.0,1,22717043.0,30.25,81009.86,,
California,2021,9,6.3,41268378.0,1,22230549.0,29.84,81014.62,,
California,2021,10,5.9,42690858.0,1,23367611.0,31.09,82226.31,,
California,2021,11,5.4,40938041.0,1,22677578.0,31.39,82231.14,,
California,2021,12,5.0,37820381.0,1,23249828.0,33.38,82235.97,,
California,2022,1,5.6,35122929.0,1,22113449.0,32.89,80827.91,,
California,2022,2,5.0,36065580.0,1,20722753.0,30.12,80818.21,,
California,2022,3,4.5,42586472.0,1,23400057.0,28.5,80808.52,,
California,2022,4,4.0,41878712.0,1,22122996.0,25.88,80387.48,,
California,2022,5,3.7,43684533.0,1,22483841.0,25.72,80377.84,,
California,2022,6,4.2,41075328.0,1,22174108.0,25.59,80368.21,,
California,2022,7,4.1,40250684.0,1,22085039.0,25.56,80325.12,,
California,2022,8,4.2,44960655.0,1,23156393.0,26.55,80315.49,,
California,2022,9,3.8,46820951.0,1,22174611.0,29.56,80305.86,,
California,2022,10,4.0,49680779.0,1,23055307.0,29.56,80043.23,,
California,2022,11,4.1,44621186.0,1,22399031.0,29.56,80033.64,,
California,2022,12,4.0,42345448.0,1,23197814.0,29.47,80024.05,,
California,2023,1,4.7,42888916.0,1,23399811.0,,80451.66,,
California,2023,2,4.8,42869047.0,1,21553594.0,,80420.34,,
California,2023,3,4.7,47353819.0,1,24441623.0,,80389.04,,
California,2023,4,4.1,48184910.0,1,22918267.0,,81359.11,,
California,2023,5,4.3,50854728.0,1,23833854.0,,81327.48,,
California,2023,6,4.7,45942775.0,1,23213051.0,,81295.87,,
California,2023,7,4.8,44902045.0,1,23471564.0,,82088.51,,
California,2023,8,5.1,50264305.0,1,24695215.0,,82056.62,,
California,2023,9,4.8,51645052.0,1,23307430.0,,82024.77,,
California,2023,10,4.9,55556243.0,1,24551327.0,,82617.82,,
California,2023,11,4.8,50182815.0,1,23541460.0,,82585.77,,
California,2023,12,4.9,47264359.0,1,23543331.0,,82553.75,,
California,2024,1,5.4,49343978.0,1,24543174.0,,83251.34,0.0,1.0
California,2024,2,5.4,48119120.0,1,23257417.0,,83253.0,0.0,1.0
California,2024,3,5.2,52462414.0,1,24509278.0,,83254.67,0.0,1.0
California,2024,4,4.8,53734941.0,1,24342651.0,,83507.09,0.0,1.0
California,2024,5,4.7,55716548.0,1,24801402.0,,83508.76,0.0,1.0
California,2024,6,5.4,49156047.0,1,23520654.0,,83510.43,0.0,1.0
California,2024,7,5.9,49679263.0,1,24540218.0,,84391.17,0.0,1.0
California,2024,8,5.9,54595758.0,1,24909618.0,,84392.86,0.0,1.0
California,2024,9,5.2,55292175.0,1,23597489.0,,84394.55,0.0,1.0
California,2024,10,5.3,60628908.0,1,25312956.0,,84909.99,0.0,1.0
California,2024,11,5.4,52136799.0,1,23610844.0,,84911.7,0.0,1.0
California,2024,12,5.2,50930318.0,1,24370286.0,,84913.4,0.0,1.0
California,2025,1,5.5,52692088.0,1,24928545.0,,,,
California,2025,2,5.5,49547180.0,1,22668591.0,,,,
California,2025,3,5.3,53131602.0,1,24139536.0,,,,
California,2025,4,5.0,55284144.0,1,24653553.0,,,,
California,2025,5,5.0,57124414.0,1,24878738.0,,,,
California,2025,6,5.8,48041147.0,1,24161981.0,,,,
California,2025,7,6.1,48032185.0,1,25103922.0,,,,
California,2025,8,5.8,52038167.0,1,24986140.0,,,,
California,2025,9,5.6,56358174.0,1,24524528.0,,,,
California,2025,10,5.5,59141776.0,1,25867564.0,,,,
California,2025,11,5.4,49293761.0,1,23676507.0,,,,
California,2025,12,5.1,50154378.0,1,25188946.0,,,,
Colorado,2016,1,3.5,6581136.0,0,3361840.0,,59971.02,0.0,1.0
Colorado,2016,2,3.7,6870120.0,0,3296198.0,,59904.77,0.0,1.0
Colorado,2016,3,3.5,6935855.0,0,3556857.0,,59838.66,0.0,1.0
Colorado,2016,4,3.2,6953579.0,0,3358149.0,,60060.35,0.0,1.0
Colorado,2016,5,3.1,6540380.0,0,3399761.0,,59994.22,0.0,1.0
Colorado,2016,6,3.4,6493424.0,0,3355071.0,,59928.23,0.0,1.0
Colorado,2016,7,3.3,5931269.0,0,3336528.0,,60892.74,0.0,1.0
Colorado,2016,8,3.1,6843355.0,0,3509824.0,,60825.91,0.0,1.0
Colorado,2016,9,2.8,7085746.0,0,3421394.0,,60759.23,0.0,1.0
Colorado,2016,10,2.7,7170116.0,0,3435796.0,,61505.33,0.0,1.0
Colorado,2016,11,2.6,6485111.0,0,3327963.0,,61438.05,0.0,1.0
Colorado,2016,12,2.5,6115812.0,0,3419456.0,,61370.92,0.0,1.0
Colorado,2017,1,3.0,6041493.0,0,3314469.0,,61428.55,,
Colorado,2017,2,2.9,5911622.0,0,3074387.0,,61355.97,,
Colorado,2017,3,2.3,6439608.0,0,3459041.0,,61283.57,,
Colorado,2017,4,2.2,5877907.0,0,3203287.0,,61443.71,,
Colorado,2017,5,2.3,6146363.0,0,3442250.0,,61371.38,,
Colorado,2017,6,2.7,5929623.0,0,3293261.0,,61299.21,,
Colorado,2017,7,2.7,5682464.0,0,3276050.0,,62202.95,,
Colorado,2017,8,2.7,6305405.0,0,3466113.0,,62129.98,,
Colorado,2017,9,2.5,6068335.0,0,3239942.0,,62057.18,,
Colorado,2017,10,2.6,6388004.0,0,3428198.0,,62969.18,,
Colorado,2017,11,2.7,5927704.0,0,3361005.0,,62895.57,,
Colorado,2017,12,2.7,5524678.0,0,3349909.0,,62822.13,,
Colorado,2018,1,3.1,6554401.0,0,3519356.0,,64084.62,,
Colorado,2018,2,3.3,6200307.0,0,3148365.0,,64027.18,,
Colorado,2018,3,3.0,6871648.0,0,3472793.0,,63969.84,,
Colorado,2018,4,2.8,6655930.0,0,3317366.0,,63704.29,,
Colorado,2018,5,2.8,6627111.0,0,3446821.0,,63647.35,,
Colorado,2018,6,3.3,6129335.0,0,3300547.0,,63590.51,,
Colorado,2018,7,3.4,6078939.0,0,3327488.0,,63589.63,,
Colorado,2018,8,3.2,6866628.0,0,3520405.0,,63532.94,,
Colorado,2018,9,2.9,6420261.0,0,3181681.0,,63476.35,,
Colorado,2018,10,2.9,6986924.0,0,3543351.0,,64001.43,,
Colorado,2018,11,2.9,6209842.0,0,3320974.0,,63944.52,,
Colorado,2018,12,3.0,5862949.0,0,3303788.0,,63887.72,,
Colorado,2019,1,3.3,6164112.0,0,3406309.0,,65003.2,,
Colorado,2019,2,3.1,5937229.0,0,3079251.0,,64976.5,,
Colorado,2019,3,2.8,6223483.0,0,3319952.0,,64949.83,,
Colorado,2019,4,2.4,6690645.0,0,3416109.0,,66047.1,,
Colorado,2019,5,2.4,6554074.0,0,3510709.0,,66020.01,,
Colorado,2019,6,2.7,6079221.0,0,3263031.0,,65992.94,,
Colorado,2019,7,2.7,6404483.0,0,3449876.0,,67505.91,,
Colorado,2019,8,2.6,6809773.0,0,3464178.0,,67478.26,,
Colorado,2019,9,2.4,6700212.0,0,3412664.0,,67450.63,,
Colorado,2019,10,2.5,6955848.0,0,3582827.0,,67493.96,,
Colorado,2019,11,2.5,6132543.0,0,3287578.0,,67466.35,,
Colorado,2019,12,2.6,6200127.0,0,3425473.0,,67438.76,,
Colorado,2020,1,3.1,6420207.0,0,3425225.0,0.36,67269.49,0.0,1.0
Colorado,2020,2,3.3,6110852.0,0,3192027.0,6.99,67242.87,0.0,1.0
Colorado,2020,3,3.9,4702400.0,0,3413931.0,42.83,67216.26,0.0,1.0
Colorado,2020,4,10.9,2351394.0,1,2865996.0,85.18,62118.7,0.0,1.0
Colorado,2020,5,11.8,2411009.0,1,2225253.0,76.19,62094.14,0.0,1.0
Colorado,2020,6,11.3,2730251.0,1,2209799.0,66.76,62069.6,0.0,1.0
Colorado,2020,7,6.8,2639015.0,1,2293169.0,61.11,66353.25,0.0,1.0
Colorado,2020,8,6.0,2680112.0,1,2265765.0,61.11,66327.05,0.0,1.0
Colorado,2020,9,6.2,2644922.0,1,2248943.0,58.4,66300.87,0.0,1.0
Colorado,2020,10,5.9,2718894.0,1,2389824.0,56.02,66829.17,0.0,1.0
Colorado,2020,11,6.1,2346184.0,1,2218308.0,56.02,66802.81,0.0,1.0
Colorado,2020,12,6.4,2321089.0,1,2351471.0,56.02,66776.48,0.0,1.0
Colorado,2021,1,6.6,2318724.0,1,2316701.0,58.26,68253.33,,
Colorado,2021,2,6.3,2175740.0,1,2125928.0,54.4,68215.22,,
Colorado,2021,3,6.2,2604041.0,1,2323639.0,54.17,68177.14,,
Colorado,2021,4,6.1,2627114.0,1,2286044.0,48.15,69212.24,,
Colorado,2021,5,5.8,2694101.0,1,2312146.0,42.13,69173.65,,
Colorado,2021,6,6.3,2947512.0,1,2324253.0,40.19,69135.1,,
Colorado,2021,7,5.8,3101595.0,1,2406073.0,36.35,70025.66,,
Colorado,2021,8,5.4,3258833.0,1,2396190.0,31.37,69986.68,,
Colorado,2021,9,4.8,3459963.0,1,2432759.0,29.8,69947.75,,
Colorado,2021,10,4.7,3446861.0,1,2423341.0,29.58,71320.66,,
Colorado,2021,11,4.1,3154769.0,1,2417154.0,28.0,71281.03,,
Colorado,2021,12,3.9,3117082.0,1,2512330.0,30.01,71241.44,,
Colorado,2022,1,4.2,3040562.0,1,2429678.0,26.13,71752.01,,
Colorado,2022,2,4.0,2933140.0,1,2263223.0,21.23,71691.91,,
Colorado,2022,3,3.4,3405008.0,1,2553961.0,21.1,71631.91,,
Colorado,2022,4,2.9,3454211.0,1,2462070.0,21.02,71140.86,,
Colorado,2022,5,2.8,3479278.0,1,2513766.0,20.95,71081.42,,
Colorado,2022,6,3.0,3656958.0,1,2440177.0,20.89,71022.08,,
Colorado,2022,7,3.0,3502408.0,1,2474500.0,20.84,72084.75,,
Colorado,2022,8,2.9,4508714.0,1,2570524.0,21.8,72024.67,,
Colorado,2022,9,2.6,4052874.0,1,2516809.0,24.7,71964.69,,
Colorado,2022,10,2.8,4037289.0,1,2560773.0,24.64,72706.85,,
Colorado,2022,11,2.9,3600930.0,1,2480855.0,24.57,72646.4,,
Colorado,2022,12,2.7,3461286.0,1,2503032.0,24.53,72586.06,,
Colorado,2023,1,3.2,3343136.0,1,2496513.0,,73381.66,,
Colorado,2023,2,3.4,3322956.0,1,2312639.0,,73302.87,,
Colorado,2023,3,3.0,3768713.0,1,2614089.0,,73224.24,,
Colorado,2023,4,2.7,3609729.0,1,2464551.0,,73879.18,,
Colorado,2023,5,3.1,3815882.0,1,2596193.0,,73800.11,,
Colorado,2023,6,3.6,3711155.0,1,2493303.0,,73721.2,,
Colorado,2023,7,3.4,4388392.0,1,2516983.0,,74395.36,,
Colorado,2023,8,3.5,5044569.0,1,2587274.0,,74315.99,,
Colorado,2023,9,3.3,4358568.0,1,2518251.0,,74236.79,,
Colorado,2023,10,3.4,4391829.0,1,2610851.0,,74740.72,,
Colorado,2023,11,3.5,4029590.0,1,2535766.0,,74661.24,,
Colorado,2023,12,3.7,3802070.0,1,2563498.0,,74581.92,,
Colorado,2024,1,4.1,3840920.0,1,2651213.0,,73923.33,0.0,1.0
Colorado,2024,2,4.2,4014215.0,1,2491856.0,,73898.59,0.0,1.0
Colorado,2024,3,3.8,4003685.0,1,2558889.0,,73873.86,0.0,1.0
Colorado,2024,4,3.7,4216477.0,1,2598292.0,,74761.66,0.0,1.0
Colorado,2024,5,3.9,4275961.0,1,2619101.0,,74736.66,0.0,1.0
Colorado,2024,6,4.4,3884469.0,1,2483663.0,,74711.68,0.0,1.0
Colorado,2024,7,4.6,4109878.0,1,2606318.0,,75175.01,0.0,1.0
Colorado,2024,8,4.6,4455573.0,1,2632487.0,,75149.9,0.0,1.0
Colorado,2024,9,4.3,4376014.0,1,2500436.0,,75124.81,0.0,1.0
Colorado,2024,10,4.4,4666957.0,1,2714602.0,,75485.97,0.0,1.0
Colorado,2024,11,4.7,3898608.0,1,2463256.0,,75460.79,0.0,1.0
Colorado,2024,12,4.5,3923265.0,1,2599508.0,,75435.62,0.0,1.0
Colorado,2025,1,5.0,3881244.0,1,2962288.0,,,,
Colorado,2025,2,5.2,3808011.0,1,2718640.0,,,,
Colorado,2025,3,4.6,4173001.0,1,2973174.0,,,,
Colorado,2025,4,4.6,4281470.0,1,2945124.0,,,,
Colorado,2025,5,4.5,4175977.0,1,3020360.0,,,,
Colorado,2025,6,4.5,3901223.0,1,2883726.0,,,,
Colorado,2025,7,3.9,4063250.0,1,3035702.0,,,,
Colorado,2025,8,3.7,4335228.0,1,2985249.0,,,,
Colorado,2025,9,3.9,4507032.0,1,3049884.0,,,,
Colorado,2025,10,3.75,4710587.0,1,3176547.0,,,,
Colorado,2025,11,3.6,4029924.0,1,2799367.0,,,,
Colorado,2025,12,3.6,4099599.0,1,3103745.0,,,,
Connecticut,2016,1,5.7,3014784.0,0,1748248.0,,74875.06,0.0,1.0
Connecticut,2016,2,5.7,3112153.0,0,1739079.0,,74882.92,0.0,1.0
Connecticut,2016,3,5.4,3523422.0,0,1895932.0,,74890.77,0.0,1.0
Connecticut,2016,4,4.8,3308563.0,0,1808731.0,,74739.36,0.0,1.0
Connecticut,2016,5,4.8,3304572.0,0,1773728.0,,74747.2,0.0,1.0
Connecticut,2016,6,5.0,3325106.0,0,1827082.0,,74755.04,0.0,1.0
Connecticut,2016,7,5.1,3150626.0,0,1761423.0,,74779.66,0.0,1.0
Connecticut,2016,8,4.9,3453423.0,0,1904912.0,,74787.51,0.0,1.0
Connecticut,2016,9,4.5,3512189.0,0,1783848.0,,74795.36,0.0,1.0
Connecticut,2016,10,4.4,3309683.0,0,1826139.0,,75421.15,0.0,1.0
Connecticut,2016,11,3.9,3120698.0,0,1775789.0,,75429.07,0.0,1.0
Connecticut,2016,12,4.0,2954526.0,0,1839349.0,,75436.99,0.0,1.0
Connecticut,2017,1,5.2,2862494.0,0,1797209.0,,75528.82,,
Connecticut,2017,2,5.2,2701688.0,0,1645551.0,,75530.16,,
Connecticut,2017,3,4.7,2999652.0,0,1830297.0,,75531.51,,
Connecticut,2017,4,4.3,3034590.0,0,1748861.0,,76595.75,,
Connecticut,2017,5,4.4,3225817.0,0,1850606.0,,76597.11,,
Connecticut,2017,6,4.4,3143454.0,0,1826630.0,,76598.47,,
Connecticut,2017,7,4.7,2947527.0,0,1722951.0,,76960.68,,
Connecticut,2017,8,4.5,3238601.0,0,1857980.0,,76962.05,,
Connecticut,2017,9,4.0,3220711.0,0,1745500.0,,76963.42,,
Connecticut,2017,10,4.0,3374426.0,0,1842805.0,,77348.03,,
Connecticut,2017,11,3.8,3112162.0,0,1775479.0,,77349.4,,
Connecticut,2017,12,3.7,2853123.0,0,1770838.0,,77350.78,,
Connecticut,2018,1,4.8,2801562.0,0,1830484.0,,77097.58,,
Connecticut,2018,2,4.8,2845645.0,0,1676221.0,,77112.93,,
Connecticut,2018,3,4.3,2976055.0,0,1850491.0,,77128.29,,
Connecticut,2018,4,3.8,3014020.0,0,1774891.0,,76368.27,,
Connecticut,2018,5,3.8,3245482.0,0,1844653.0,,76383.48,,
Connecticut,2018,6,4.0,3073076.0,0,1795640.0,,76398.7,,
Connecticut,2018,7,4.2,3029020.0,0,1789861.0,,77352.23,,
Connecticut,2018,8,3.9,3222598.0,0,1898683.0,,77367.65,,
