state,year,month,UPT,PostCOVID,VRM
South Dakota,2022,5,31748.0,1,38943.0
South Dakota,2022,6,32417.0,1,41126.0
South Dakota,2022,7,29487.0,1,37353.0
South Dakota,2022,8,34751.0,1,43065.0
South Dakota,2022,9,35321.0,1,39519.0
South Dakota,2022,10,36215.0,1,39412.0
South Dakota,2022,11,33929.0,1,39762.0
South Dakota,2022,12,28800.0,1,39127.0
South Dakota,2023,1,36565.0,1,39334.0
South Dakota,2023,2,35205.0,1,37670.0
South Dakota,2023,3,43018.0,1,45910.0
South Dakota,2023,4,39534.0,1,40466.0
South Dakota,2023,5,45054.0,1,43849.0
South Dakota,2023,6,41640.0,1,43685.0
South Dakota,2023,7,39042.0,1,39800.0
South Dakota,2023,8,43513.0,1,45927.0
South Dakota,2023,9,44911.0,1,43300.0
South Dakota,2023,10,46318.0,1,47354.0
South Dakota,2023,11,43762.0,1,44980.0
South Dakota,2023,12,41151.0,1,43515.0
South Dakota,2024,1,41588.0,1,45420.0
South Dakota,2024,2,43803.0,1,44256.0
South Dakota,2024,3,43031.0,1,43995.0
South Dakota,2024,4,42835.0,1,46068.0
South Dakota,2024,5,42366.0,1,46061.0
South Dakota,2024,6,36880.0,1,42747.0
South Dakota,2024,7,41070.0,1,46559.0
South Dakota,2024,8,43900.0,1,46543.0
South Dakota,2024,9,42208.0,1,42742.0
South Dakota,2024,10,42866.0,1,49232.0
South Dakota,2024,11,38643.0,1,43069.0
South Dakota,2024,12,37270.0,1,43953.0
South Dakota,2025,1,40524.0,1,44084.0
South Dakota,2025,2,38953.0,1,41539.0
South Dakota,2025,3,42965.0,1,44301.0
South Dakota,2025,4,48773.0,1,46042.0
South Dakota,2025,5,45471.0,1,44673.0
South Dakota,2025,6,46367.0,1,43976.0
South Dakota,2025,7,50043.0,1,46181.0
South Dakota,2025,8,51368.0,1,44719.0
South Dakota,2025,9,54293.0,1,44056.0
South Dakota,2025,10,61310.0,1,48197.0
South Dakota,2025,11,52402.0,1,44144.0
South Dakota,2025,12,52009.0,1,46792.0
Tennessee,2002,1,1789261.0,0,1318422.0
Tennessee,2002,2,1689915.0,0,1238482.0
Tennessee,2002,3,1728969.0,0,1321365.0
Tennessee,2002,4,1828510.0,0,1355177.0
Tennessee,2002,5,1842797.0,0,1400708.0
Tennessee,2002,6,1709847.0,0,1265778.0
Tennessee,2002,7,1803016.0,0,1601859.0
Tennessee,2002,8,1894849.0,0,1624119.0
Tennessee,2002,9,1823205.0,0,1503210.0
Tennessee,2002,10,1978970.0,0,1576267.0
Tennessee,2002,11,1705137.0,0,1520680.0
Tennessee,2002,12,1706730.0,0,1471592.0
Tennessee,2003,1,1982123.0,0,1537202.0
Tennessee,2003,2,1988801.0,0,1449359.0
Tennessee,2003,3,2029340.0,0,1579534.0
Tennessee,2003,4,2117647.0,0,1579742.0
Tennessee,2003,5,1958573.0,0,1551267.0
Tennessee,2003,6,1947713.0,0,1512410.0
Tennessee,2003,7,2063453.0,0,1576235.0
Tennessee,2003,8,2200055.0,0,1587584.0
Tennessee,2003,9,2270680.0,0,1564562.0
Tennessee,2003,10,2403972.0,0,1679929.0
Tennessee,2003,11,1737778.0,0,1261111.0
Tennessee,2003,12,1789603.0,0,1388403.0
Tennessee,2004,1,1979374.0,0,1543851.0
Tennessee,2004,2,1961977.0,0,1502627.0
Tennessee,2004,3,2145130.0,0,1676331.0
Tennessee,2004,4,1975644.0,0,1394272.0
Tennessee,2004,5,1753068.0,0,1320153.0
Tennessee,2004,6,1830466.0,0,1388516.0
Tennessee,2004,7,1878931.0,0,1403752.0
Tennessee,2004,8,1973421.0,0,1507931.0
Tennessee,2004,9,1933054.0,0,1356051.0
Tennessee,2004,10,1929458.0,0,1381519.0
Tennessee,2004,11,1742750.0,0,1324245.0
Tennessee,2004,12,1721282.0,0,1427876.0
Tennessee,2005,1,1905624.0,0,1413617.0
Tennessee,2005,2,1953807.0,0,1375709.0
Tennessee,2005,3,2107058.0,0,1537836.0
Tennessee,2005,4,2067434.0,0,1459648.0
Tennessee,2005,5,1942916.0,0,1372965.0
Tennessee,2005,6,1968809.0,0,1366624.0
Tennessee,2005,7,1798501.0,0,1307902.0
Tennessee,2005,8,2139260.0,0,1429064.0
Tennessee,2005,9,2360636.0,0,1359871.0
Tennessee,2005,10,2377494.0,0,1410142.0
Tennessee,2005,11,2190583.0,0,1340418.0
Tennessee,2005,12,2014930.0,0,1352777.0
Tennessee,2006,1,2128390.0,0,1391492.0
Tennessee,2006,2,2005844.0,0,1344340.0
Tennessee,2006,3,2255145.0,0,1518928.0
Tennessee,2006,4,2103570.0,0,1387329.0
Tennessee,2006,5,2124353.0,0,1451951.0
Tennessee,2006,6,2048155.0,0,1416613.0
Tennessee,2006,7,1856497.0,0,1346437.0
Tennessee,2006,8,2271453.0,0,1490115.0
Tennessee,2006,9,2288197.0,0,1400079.0
Tennessee,2006,10,2325965.0,0,1457285.0
Tennessee,2006,11,2165108.0,0,1380585.0
Tennessee,2006,12,1796241.0,0,996927.0
Tennessee,2007,1,2139673.0,0,1385087.0
Tennessee,2007,2,2048143.0,0,1322627.0
Tennessee,2007,3,2252561.0,0,1455867.0
Tennessee,2007,4,2197639.0,0,1394113.0
Tennessee,2007,5,2227337.0,0,1427122.0
Tennessee,2007,6,2075827.0,0,1384570.0
Tennessee,2007,7,2004164.0,0,1363974.0
Tennessee,2007,8,2340149.0,0,1479851.0
Tennessee,2007,9,2215390.0,0,1340153.0
Tennessee,2007,10,2514809.0,0,1523741.0
Tennessee,2007,11,2360943.0,0,1413929.0
Tennessee,2007,12,2066443.0,0,1368073.0
Tennessee,2008,1,2326039.0,0,1427057.0
Tennessee,2008,2,2260178.0,0,1400457.0
Tennessee,2008,3,2193389.0,0,1423887.0
Tennessee,2008,4,2355314.0,0,1462392.0
Tennessee,2008,5,2198326.0,0,1396873.0
Tennessee,2008,6,2214614.0,0,1355716.0
Tennessee,2008,7,2180660.0,0,1391820.0
Tennessee,2008,8,2284557.0,0,1396459.0
Tennessee,2008,9,2514112.0,0,1424954.0
Tennessee,2008,10,2592677.0,0,1503700.0
Tennessee,2008,11,2107954.0,0,1318250.0
Tennessee,2008,12,2099923.0,0,1412856.0
Tennessee,2009,1,2078861.0,0,1374816.0
Tennessee,2009,2,2071416.0,0,1316052.0
Tennessee,2009,3,2220075.0,0,1427079.0
Tennessee,2009,4,2210204.0,0,1437223.0
Tennessee,2009,5,1935594.0,0,1333439.0
Tennessee,2009,6,2011591.0,0,1375134.0
Tennessee,2009,7,2145319.0,0,1405421.0
Tennessee,2009,8,2119315.0,0,1377980.0
Tennessee,2009,9,2277646.0,0,1397938.0
Tennessee,2009,10,2272016.0,0,1460258.0
Tennessee,2009,11,2068000.0,0,1339507.0
Tennessee,2009,12,1993268.0,0,1427061.0
Tennessee,2010,1,1912363.0,0,1411241.0
Tennessee,2010,2,2028090.0,0,1371491.0
Tennessee,2010,3,2240632.0,0,1544236.0
Tennessee,2010,4,2240199.0,0,1509332.0
Tennessee,2010,5,1787954.0,0,1255060.0
Tennessee,2010,6,2033374.0,0,1463824.0
Tennessee,2010,7,1991718.0,0,1474549.0
Tennessee,2010,8,2173107.0,0,1471840.0
Tennessee,2010,9,2276358.0,0,1479444.0
Tennessee,2010,10,2269286.0,0,1489663.0
Tennessee,2010,11,2112402.0,0,1427386.0
Tennessee,2010,12,1959977.0,0,2250839.0
Tennessee,2011,1,1973466.0,0,1422743.0
Tennessee,2011,2,1982950.0,0,1391062.0
Tennessee,2011,3,2222825.0,0,1561300.0
Tennessee,2011,4,2188970.0,0,1477001.0
Tennessee,2011,5,1998110.0,0,1443940.0
Tennessee,2011,6,2049793.0,0,1444931.0
Tennessee,2011,7,1885502.0,0,1353677.0
Tennessee,2011,8,2304814.0,0,1518863.0
Tennessee,2011,9,2358313.0,0,1452447.0
Tennessee,2011,10,2380481.0,0,1478542.0
Tennessee,2011,11,2186032.0,0,1428372.0
Tennessee,2011,12,2012016.0,0,1438413.0
Tennessee,2012,1,2012796.0,0,1347103.0
Tennessee,2012,2,2167778.0,0,1352449.0
Tennessee,2012,3,2205243.0,0,1426849.0
Tennessee,2012,4,2060124.0,0,1360856.0
Tennessee,2012,5,2078178.0,0,1394600.0
Tennessee,2012,6,1962294.0,0,1330579.0
Tennessee,2012,7,1918935.0,0,1352995.0
Tennessee,2012,8,2347178.0,0,1445468.0
Tennessee,2012,9,2190402.0,0,1292740.0
Tennessee,2012,10,2462336.0,0,1504143.0
Tennessee,2012,11,2295537.0,0,1380666.0
Tennessee,2012,12,1968639.0,0,1359293.0
Tennessee,2013,1,2171754.0,0,1424342.0
Tennessee,2013,2,2182061.0,0,1367569.0
Tennessee,2013,3,2122952.0,0,1421580.0
Tennessee,2013,4,2240088.0,0,1507722.0
Tennessee,2013,5,2091879.0,0,1485827.0
Tennessee,2013,6,1926807.0,0,1408373.0
Tennessee,2013,7,1983661.0,0,1477658.0
Tennessee,2013,8,2182912.0,0,1514043.0
Tennessee,2013,9,2153502.0,0,1378556.0
Tennessee,2013,10,2261650.0,0,1487495.0
Tennessee,2013,11,1990208.0,0,1346358.0
Tennessee,2013,12,1885112.0,0,1375186.0
Tennessee,2014,1,1838157.0,0,1407583.0
Tennessee,2014,2,1823458.0,0,1339630.0
Tennessee,2014,3,1868679.0,0,1404161.0
Tennessee,2014,4,2010985.0,0,1445566.0
Tennessee,2014,5,2054794.0,0,1416489.0
Tennessee,2014,6,1846700.0,0,1377832.0
Tennessee,2014,7,1933680.0,0,1331718.0
Tennessee,2014,8,2059991.0,0,1318272.0
Tennessee,2014,9,2122389.0,0,1280972.0
Tennessee,2014,10,2224751.0,0,1387622.0
Tennessee,2014,11,1851304.0,0,1222104.0
Tennessee,2014,12,1946473.0,0,1313597.0
Tennessee,2015,1,1798274.0,0,1300624.0
Tennessee,2015,2,1650100.0,0,1212057.0
Tennessee,2015,3,1863353.0,0,1326879.0
Tennessee,2015,4,1959625.0,0,1362682.0
Tennessee,2015,5,1936228.0,0,1318036.0
Tennessee,2015,6,1891213.0,0,1369479.0
Tennessee,2015,7,1894027.0,0,1397869.0
Tennessee,2015,8,1970266.0,0,1361205.0
Tennessee,2015,9,2053579.0,0,1348922.0
Tennessee,2015,10,2133229.0,0,1410298.0
Tennessee,2015,11,1872997.0,0,1282603.0
Tennessee,2015,12,1923539.0,0,1367679.0
Tennessee,2016,1,1623973.0,0,1247786.0
Tennessee,2016,2,1790075.0,0,1300022.0
Tennessee,2016,3,1886655.0,0,1409662.0
Tennessee,2016,4,1888663.0,0,1356571.0
Tennessee,2016,5,1771617.0,0,1366907.0
Tennessee,2016,6,1780483.0,0,1387201.0
Tennessee,2016,7,1718662.0,0,1338723.0
Tennessee,2016,8,1977179.0,0,1451337.0
Tennessee,2016,9,1956635.0,0,1366606.0
Tennessee,2016,10,1946080.0,0,1393959.0
Tennessee,2016,11,1828746.0,0,1341739.0
Tennessee,2016,12,1700785.0,0,1397855.0
Tennessee,2017,1,1668803.0,0,1356289.0
Tennessee,2017,2,1681263.0,0,1293597.0
Tennessee,2017,3,1806937.0,0,1456630.0
Tennessee,2017,4,1693512.0,0,1338137.0
Tennessee,2017,5,1767111.0,0,1414428.0
Tennessee,2017,6,1666476.0,0,1391440.0
Tennessee,2017,7,1605088.0,0,1369774.0
Tennessee,2017,8,1905137.0,0,1496265.0
Tennessee,2017,9,1859339.0,0,1398459.0
Tennessee,2017,10,1950159.0,0,1491084.0
Tennessee,2017,11,1775794.0,0,1417694.0
Tennessee,2017,12,1642485.0,0,1408165.0
Tennessee,2018,1,1603487.0,0,1451891.0
Tennessee,2018,2,1651406.0,0,1353813.0
Tennessee,2018,3,1836670.0,0,1499085.0
Tennessee,2018,4,1720835.0,0,1416000.0
Tennessee,2018,5,1789247.0,0,1442938.0
Tennessee,2018,6,1687555.0,0,1391413.0
Tennessee,2018,7,1651885.0,0,1401827.0
Tennessee,2018,8,1889967.0,0,1488066.0
Tennessee,2018,9,1715505.0,0,1342626.0
Tennessee,2018,10,1908257.0,0,1496240.0
Tennessee,2018,11,1637043.0,0,1387346.0
Tennessee,2018,12,1574922.0,0,1386783.0
Tennessee,2019,1,1647163.0,0,1439886.0
Tennessee,2019,2,1551260.0,0,1348522.0
Tennessee,2019,3,1659809.0,0,1453854.0
Tennessee,2019,4,1769401.0,0,1457713.0
Tennessee,2019,5,1748442.0,0,1459076.0
Tennessee,2019,6,1568782.0,0,1381761.0
Tennessee,2019,7,1655823.0,0,1455946.0
Tennessee,2019,8,1804957.0,0,1492077.0
Tennessee,2019,9,1721877.0,0,1385318.0
Tennessee,2019,10,1801297.0,0,1449956.0
Tennessee,2019,11,1554312.0,0,1320118.0
Tennessee,2019,12,1553972.0,0,1355420.0
Tennessee,2020,1,1600596.0,0,1387205.0
Tennessee,2020,2,1547032.0,0,1323112.0
Tennessee,2020,3,1224264.0,0,1151667.0
Tennessee,2020,4,686659.0,1,911382.0
Tennessee,2020,5,727891.0,1,878284.0
Tennessee,2020,6,813733.0,1,964948.0
Tennessee,2020,7,866550.0,1,1095453.0
Tennessee,2020,8,890903.0,1,1100124.0
Tennessee,2020,9,915007.0,1,1083914.0
Tennessee,2020,10,978975.0,1,1142013.0
Tennessee,2020,11,860306.0,1,1060442.0
Tennessee,2020,12,853464.0,1,1100385.0
Tennessee,2021,1,792933.0,1,1049834.0
Tennessee,2021,2,645855.0,1,908901.0
Tennessee,2021,3,908402.0,1,1157696.0
Tennessee,2021,4,909780.0,1,1165180.0
Tennessee,2021,5,888265.0,1,1205349.0
Tennessee,2021,6,940426.0,1,1232883.0
Tennessee,2021,7,970978.0,1,1210136.0
Tennessee,2021,8,997257.0,1,1178003.0
Tennessee,2021,9,971240.0,1,1170433.0
Tennessee,2021,10,975268.0,1,1244644.0
Tennessee,2021,11,910902.0,1,1211108.0
Tennessee,2021,12,899485.0,1,1238218.0
Tennessee,2022,1,865989.0,1,1135548.0
Tennessee,2022,2,905439.0,1,1117694.0
Tennessee,2022,3,1108969.0,1,1298368.0
Tennessee,2022,4,1102328.0,1,1303084.0
Tennessee,2022,5,1114798.0,1,1266601.0
Tennessee,2022,6,1105360.0,1,1276637.0
Tennessee,2022,7,1086225.0,1,1216982.0
Tennessee,2022,8,1214060.0,1,1293137.0
Tennessee,2022,9,1207692.0,1,1235024.0
Tennessee,2022,10,1177227.0,1,1257360.0
Tennessee,2022,11,1083709.0,1,1202114.0
Tennessee,2022,12,1001497.0,1,1207117.0
Tennessee,2023,1,1056336.0,1,1235957.0
Tennessee,2023,2,1042431.0,1,1167787.0
Tennessee,2023,3,1220757.0,1,1291564.0
Tennessee,2023,4,1174059.0,1,1207669.0
Tennessee,2023,5,1240451.0,1,1283944.0
Tennessee,2023,6,1180745.0,1,1250096.0
Tennessee,2023,7,1186066.0,1,1249725.0
Tennessee,2023,8,1356514.0,1,1274553.0
Tennessee,2023,9,1363736.0,1,1239868.0
Tennessee,2023,10,1394673.0,1,1346591.0
Tennessee,2023,11,1291894.0,1,1281986.0
Tennessee,2023,12,1167529.0,1,1269506.0
Tennessee,2024,1,1117063.0,1,1174536.0
Tennessee,2024,2,1284502.0,1,1221611.0
Tennessee,2024,3,1325023.0,1,1307391.0
Tennessee,2024,4,1349272.0,1,1336578.0
Tennessee,2024,5,1354133.0,1,1368121.0
Tennessee,2024,6,1261541.0,1,1298445.0
Tennessee,2024,7,1290694.0,1,1303722.0
Tennessee,2024,8,1369698.0,1,1335476.0
Tennessee,2024,9,1351890.0,1,1298819.0
Tennessee,2024,10,1467058.0,1,1401552.0
Tennessee,2024,11,1285810.0,1,1304377.0
Tennessee,2024,12,1168574.0,1,1327720.0
Tennessee,2025,1,1136911.0,1,1314853.0
Tennessee,2025,2,1108125.0,1,1168823.0
Tennessee,2025,3,1267578.0,1,1309731.0
Tennessee,2025,4,1310950.0,1,1291832.0
Tennessee,2025,5,1282725.0,1,1319261.0
Tennessee,2025,6,1209782.0,1,1262583.0
Tennessee,2025,7,1263336.0,1,1364651.0
Tennessee,2025,8,1367113.0,1,1374866.0
Tennessee,2025,9,1388227.0,1,1310480.0
Tennessee,2025,10,1465642.0,1,1394748.0
Tennessee,2025,11,1320854.0,1,1241418.0
Tennessee,2025,12,1299099.0,1,1285811.0
Texas,2002,1,22514377.0,0,10641460.0
Texas,2002,2,25825222.0,0,10491331.0
Texas,2002,3,22549043.0,0,10644827.0
Texas,2002,4,26115692.0,0,10636124.0
Texas,2002,5,20903283.0,0,10638286.0
Texas,2002,6,19306100.0,0,10098067.0
Texas,2002,7,20161201.0,0,10628983.0
Texas,2002,8,21446734.0,0,10730311.0
Texas,2002,9,24775864.0,0,10141680.0
Texas,2002,10,23287599.0,0,11070823.0
Texas,2002,11,20234857.0,0,10135693.0
Texas,2002,12,17654477.0,0,10283112.0
Texas,2003,1,20355880.0,0,10801692.0
Texas,2003,2,19038914.0,0,10177902.0
Texas,2003,3,20789561.0,0,11127008.0
Texas,2003,4,20676885.0,0,10699120.0
Texas,2003,5,21618587.0,0,10427040.0
Texas,2003,6,18116088.0,0,9856090.0
Texas,2003,7,18520935.0,0,10124915.0
Texas,2003,8,19277582.0,0,9829600.0
Texas,2003,9,21672366.0,0,9845738.0
Texas,2003,10,22428233.0,0,10665904.0
Texas,2003,11,17503969.0,0,9551932.0
Texas,2003,12,17406942.0,0,10252392.0
Texas,2004,1,18236154.0,0,10410902.0
Texas,2004,2,18514843.0,0,9968278.0
Texas,2004,3,21354198.0,0,11426002.0
Texas,2004,4,19940025.0,0,10596962.0
Texas,2004,5,18007157.0,0,10092551.0
Texas,2004,6,17834021.0,0,10293214.0
Texas,2004,7,17989064.0,0,10420938.0
Texas,2004,8,19191979.0,0,10383129.0
Texas,2004,9,21353000.0,0,10334685.0
Texas,2004,10,20564358.0,0,10515631.0
Texas,2004,11,18675830.0,0,9796649.0
Texas,2004,12,17509264.0,0,9922230.0
Texas,2005,1,17573850.0,0,10025772.0
Texas,2005,2,17827013.0,0,9316752.0
Texas,2005,3,20278677.0,0,11014093.0
Texas,2005,4,19845903.0,0,10218700.0
Texas,2005,5,18425735.0,0,9986806.0
Texas,2005,6,18476986.0,0,10106591.0
Texas,2005,7,17290250.0,0,9795876.0
Texas,2005,8,20154696.0,0,10419194.0
Texas,2005,9,21299842.0,0,9600053.0
Texas,2005,10,22328015.0,0,10220327.0
Texas,2005,11,20658257.0,0,9876438.0
Texas,2005,12,18505928.0,0,10133576.0
Texas,2006,1,20540054.0,0,10277344.0
Texas,2006,2,19504725.0,0,9608746.0
Texas,2006,3,21453554.0,0,10662656.0
Texas,2006,4,20645596.0,0,9970310.0
Texas,2006,5,20853056.0,0,10261862.0
Texas,2006,6,19581886.0,0,10016690.0
Texas,2006,7,18599537.0,0,9696800.0
Texas,2006,8,21431622.0,0,10378611.0
Texas,2006,9,21633951.0,0,9803668.0
Texas,2006,10,22494486.0,0,10402492.0
Texas,2006,11,20790596.0,0,9903606.0
Texas,2006,12,18735574.0,0,9795587.0
Texas,2007,1,19343870.0,0,10245480.0
Texas,2007,2,19751832.0,0,9767294.0
Texas,2007,3,21376713.0,0,10710780.0
Texas,2007,4,21402189.0,0,10281735.0
Texas,2007,5,22653226.0,0,10545794.0
Texas,2007,6,19620407.0,0,10199754.0
Texas,2007,7,18287013.0,0,10270419.0
Texas,2007,8,21899633.0,0,10749842.0
Texas,2007,9,22312010.0,0,10016458.0
Texas,2007,10,25387847.0,0,11072276.0
Texas,2007,11,22213123.0,0,10241434.0
Texas,2007,12,20145897.0,0,10187988.0
Texas,2008,1,20567331.0,0,10649922.0
Texas,2008,2,20813230.0,0,10333998.0
Texas,2008,3,19743764.0,0,10575829.0
Texas,2008,4,21761075.0,0,10752726.0
Texas,2008,5,20660283.0,0,10498959.0
Texas,2008,6,20405863.0,0,10231337.0
Texas,2008,7,21043362.0,0,10612155.0
Texas,2008,8,20734844.0,0,10513045.0
Texas,2008,9,21900003.0,0,10111872.0
Texas,2008,10,24532458.0,0,11242722.0
Texas,2008,11,19753286.0,0,9970752.0
Texas,2008,12,18154575.0,0,10712061.0
Texas,2009,1,18820339.0,0,10656631.0
Texas,2009,2,18851832.0,0,10100524.0
Texas,2009,3,19224618.0,0,10979403.0
Texas,2009,4,19352590.0,0,10950161.0
Texas,2009,5,18413683.0,0,10490698.0
Texas,2009,6,18213639.0,0,10679586.0
Texas,2009,7,18202026.0,0,10896368.0
Texas,2009,8,18834865.0,0,10785760.0
Texas,2009,9,20223911.0,0,10777527.0
Texas,2009,10,20567203.0,0,11263603.0
Texas,2009,11,18484214.0,0,10268183.0
Texas,2009,12,16584290.0,0,10865776.0
Texas,2010,1,17075695.0,0,10683855.0
Texas,2010,2,17527402.0,0,10332341.0
Texas,2010,3,19398931.0,0,11583031.0
Texas,2010,4,19376671.0,0,11190249.0
Texas,2010,5,17760833.0,0,10757041.0
Texas,2010,6,17738527.0,0,10966524.0
Texas,2010,7,17349346.0,0,11028936.0
Texas,2010,8,18917924.0,0,11140026.0
Texas,2010,9,19845072.0,0,10855226.0
Texas,2010,10,20945533.0,0,11081002.0
Texas,2010,11,19123487.0,0,10619696.0
Texas,2010,12,16945598.0,0,10668601.0
Texas,2011,1,17365115.0,0,10634306.0
Texas,2011,2,16791807.0,0,10042460.0
Texas,2011,3,20532842.0,0,11324424.0
Texas,2011,4,19682169.0,0,10812205.0
Texas,2011,5,18157924.0,0,10680063.0
Texas,2011,6,18190973.0,0,10764693.0
Texas,2011,7,17027931.0,0,10488011.0
Texas,2011,8,20156271.0,0,11081609.0
Texas,2011,9,21046751.0,0,10783224.0
Texas,2011,10,21560449.0,0,10524313.0
Texas,2011,11,19454946.0,0,10639880.0
Texas,2011,12,17336655.0,0,10840369.0
Texas,2012,1,17846143.0,0,9892205.0
Texas,2012,2,18656992.0,0,9794944.0
Texas,2012,3,19569891.0,0,10224954.0
Texas,2012,4,18981681.0,0,9890047.0
Texas,2012,5,18647760.0,0,10045023.0
Texas,2012,6,16765811.0,0,9703834.0
Texas,2012,7,17068428.0,0,9765327.0
Texas,2012,8,19159255.0,0,10199500.0
Texas,2012,9,19177589.0,0,9528275.0
Texas,2012,10,21872748.0,0,10556455.0
Texas,2012,11,19327651.0,0,9821351.0
Texas,2012,12,16671136.0,0,9700213.0
Texas,2013,1,18050045.0,0,10086537.0
Texas,2013,2,17486718.0,0,9412417.0
Texas,2013,3,17723172.0,0,10194180.0
Texas,2013,4,18445569.0,0,10224345.0
Texas,2013,5,17540123.0,0,10153279.0
Texas,2013,6,16448397.0,0,9628421.0
Texas,2013,7,17896971.0,0,10112137.0
Texas,2013,8,18946789.0,0,10216466.0
Texas,2013,9,18763464.0,0,9882556.0
Texas,2013,10,20431182.0,0,10493095.0
Texas,2013,11,17779181.0,0,9608450.0
Texas,2013,12,16576027.0,0,9815243.0
Texas,2014,1,16812926.0,0,10014041.0
Texas,2014,2,16802346.0,0,9371093.0
Texas,2014,3,17776896.0,0,10175192.0
Texas,2014,4,18990798.0,0,10186601.0
Texas,2014,5,16621182.0,0,9977469.0
Texas,2014,6,15990666.0,0,9772215.0
Texas,2014,7,17484127.0,0,10164493.0
Texas,2014,8,17884302.0,0,10025585.0
Texas,2014,9,19299771.0,0,10116174.0
Texas,2014,10,20687596.0,0,10704046.0
Texas,2014,11,17120818.0,0,9572818.0
Texas,2014,12,16263979.0,0,10194227.0
Texas,2015,1,16177274.0,0,10195470.0
Texas,2015,2,16049635.0,0,9584586.0
Texas,2015,3,17289849.0,0,10481728.0
Texas,2015,4,17883974.0,0,10394944.0
Texas,2015,5,15651236.0,0,9984946.0
Texas,2015,6,16098760.0,0,10231984.0
Texas,2015,7,16559675.0,0,10476327.0
Texas,2015,8,16769585.0,0,10386431.0
Texas,2015,9,18424504.0,0,10427704.0
Texas,2015,10,19343055.0,0,10654477.0
Texas,2015,11,16896639.0,0,9965099.0
Texas,2015,12,15975928.0,0,10383347.0
Texas,2016,1,15998004.0,0,10121135.0
Texas,2016,2,16967748.0,0,10450891.0
Texas,2016,3,16716803.0,0,10724418.0
Texas,2016,4,15844956.0,0,10283407.0
Texas,2016,5,15581628.0,0,10401411.0
Texas,2016,6,15411331.0,0,10304338.0
Texas,2016,7,14270407.0,0,10310342.0
Texas,2016,8,16232885.0,0,10759430.0
Texas,2016,9,18360519.0,0,10478574.0
Texas,2016,10,18527123.0,0,10870519.0
Texas,2016,11,17035058.0,0,10355082.0
Texas,2016,12,15048029.0,0,10610219.0
Texas,2017,1,15811471.0,0,10535480.0
Texas,2017,2,16281920.0,0,9904333.0
Texas,2017,3,17227498.0,0,11055785.0
Texas,2017,4,16214366.0,0,10474531.0
Texas,2017,5,16114606.0,0,10786503.0
Texas,2017,6,15022429.0,0,10487262.0
Texas,2017,7,14610857.0,0,10421548.0
Texas,2017,8,14885749.0,0,10419257.0
Texas,2017,9,17365250.0,0,10685805.0
Texas,2017,10,18857939.0,0,11122863.0
Texas,2017,11,16776860.0,0,10565719.0
Texas,2017,12,14699410.0,0,10581786.0
Texas,2018,1,15254147.0,0,10846088.0
Texas,2018,2,15610790.0,0,10260072.0
Texas,2018,3,16973521.0,0,11246079.0
Texas,2018,4,16576046.0,0,10934055.0
Texas,2018,5,16125224.0,0,11086605.0
Texas,2018,6,15152399.0,0,10759792.0
Texas,2018,7,14908612.0,0,10919384.0
Texas,2018,8,16673462.0,0,11307103.0
Texas,2018,9,16845914.0,0,10716063.0
Texas,2018,10,18843017.0,0,11580749.0
Texas,2018,11,16619700.0,0,10844199.0
Texas,2018,12,14876376.0,0,10772657.0
Texas,2019,1,16556760.0,0,11143036.0
Texas,2019,2,16532466.0,0,10446166.0
Texas,2019,3,17074499.0,0,11259179.0
Texas,2019,4,17757510.0,0,11201058.0
Texas,2019,5,17204201.0,0,11205747.0
Texas,2019,6,15694370.0,0,10726077.0
Texas,2019,7,16437670.0,0,11112990.0
Texas,2019,8,17481895.0,0,11344234.0
Texas,2019,9,18184154.0,0,11088385.0
Texas,2019,10,19196726.0,0,12262215.0
Texas,2019,11,16630141.0,0,11270362.0
Texas,2019,12,15754743.0,0,11227087.0
Texas,2020,1,16591010.0,0,11594047.0
Texas,2020,2,16375147.0,0,10821286.0
Texas,2020,3,13040650.0,0,10900796.0
Texas,2020,4,7596402.0,1,8884414.0
Texas,2020,5,8424687.0,1,8840782.0
Texas,2020,6,8709521.0,1,9162055.0
Texas,2020,7,8474284.0,1,9615255.0
Texas,2020,8,8491871.0,1,10066378.0
Texas,2020,9,8620812.0,1,10124315.0
Texas,2020,10,9280049.0,1,10456961.0
Texas,2020,11,8550638.0,1,9726675.0
Texas,2020,12,8402163.0,1,9991083.0
Texas,2021,1,8312666.0,1,9796687.0
Texas,2021,2,6588626.0,1,8003579.0
Texas,2021,3,9342854.0,1,10512978.0
Texas,2021,4,9024863.0,1,10173527.0
Texas,2021,5,8739563.0,1,10028419.0
Texas,2021,6,8977276.0,1,10038355.0
Texas,2021,7,9170540.0,1,10211733.0
Texas,2021,8,9908677.0,1,10190010.0
Texas,2021,9,10467624.0,1,9937789.0
Texas,2021,10,11016504.0,1,9912909.0
Texas,2021,11,10149890.0,1,9329417.0
Texas,2021,12,9696364.0,1,9507943.0
Texas,2022,1,9098345.0,1,9376024.0
Texas,2022,2,8823585.0,1,8655638.0
Texas,2022,3,10715546.0,1,9728577.0
Texas,2022,4,10875233.0,1,9368106.0
Texas,2022,5,10741574.0,1,9436005.0
Texas,2022,6,10468201.0,1,9201180.0
Texas,2022,7,10353677.0,1,9270266.0
Texas,2022,8,11644544.0,1,9562727.0
Texas,2022,9,12726586.0,1,9418263.0
Texas,2022,10,13041914.0,1,10009075.0
Texas,2022,11,11659375.0,1,9633929.0
