State,Year,Month,Ridership_UPT,PostCOVID
PR,2021,3,173360.0,1
PR,2021,4,153581.0,1
PR,2021,5,176287.0,1
PR,2021,6,209700.0,1
PR,2021,7,232117.0,1
PR,2021,8,241667.0,1
PR,2021,9,234750.0,1
PR,2021,10,231113.0,1
PR,2021,11,233229.0,1
PR,2021,12,244370.0,1
PR,2022,1,219791.0,1
PR,2022,2,235177.0,1
PR,2022,3,273311.0,1
PR,2022,4,252878.0,1
PR,2022,5,260472.0,1
PR,2022,6,254554.0,1
PR,2022,7,263749.0,1
PR,2022,8,292113.0,1
PR,2022,9,282220.0,1
PR,2022,10,289040.0,1
PR,2022,11,277480.0,1
PR,2022,12,279221.0,1
PR,2023,1,276679.0,1
PR,2023,2,278360.0,1
PR,2023,3,311926.0,1
PR,2023,4,279317.0,1
PR,2023,5,309333.0,1
PR,2023,6,286496.0,1
PR,2023,7,312632.0,1
PR,2023,8,355102.0,1
PR,2023,9,319864.0,1
PR,2023,10,336637.0,1
PR,2023,11,333018.0,1
PR,2023,12,319007.0,1
PR,2024,1,346849.0,1
PR,2024,2,328574.0,1
PR,2024,3,408036.0,1
PR,2024,4,443562.0,1
PR,2024,5,452517.0,1
PR,2024,6,400849.0,1
PR,2024,7,456988.0,1
PR,2024,8,454142.0,1
PR,2024,9,493734.0,1
PR,2024,10,532522.0,1
PR,2024,11,492563.0,1
PR,2024,12,510344.0,1
PR,2025,1,582602.0,1
PR,2025,2,538058.0,1
PR,2025,3,573952.0,1
PR,2025,4,566979.0,1
PR,2025,5,564789.0,1
PR,2025,6,517919.0,1
PR,2025,7,507077.0,1
PR,2025,8,525399.0,1
PR,2025,9,664454.0,1
PR,2025,10,624124.0,1
PR,2025,11,325287.0,1
RI,2002,1,1330680.0,0
RI,2002,2,1219654.0,0
RI,2002,3,1350901.0,0
RI,2002,4,1229021.0,0
RI,2002,5,1026205.0,0
RI,2002,6,1003566.0,0
RI,2002,7,1028364.0,0
RI,2002,8,1055580.0,0
RI,2002,9,1393663.0,0
RI,2002,10,1094292.0,0
RI,2002,11,1250218.0,0
RI,2002,12,1270341.0,0
RI,2003,1,1434632.0,0
RI,2003,2,1447624.0,0
RI,2003,3,1749766.0,0
RI,2003,4,1743732.0,0
RI,2003,5,1699180.0,0
RI,2003,6,1467337.0,0
RI,2003,7,1484129.0,0
RI,2003,8,1485589.0,0
RI,2003,9,1736685.0,0
RI,2003,10,1700197.0,0
RI,2003,11,1431676.0,0
RI,2003,12,1574897.0,0
RI,2004,1,1404115.0,0
RI,2004,2,1532890.0,0
RI,2004,3,1850049.0,0
RI,2004,4,1822459.0,0
RI,2004,5,1786682.0,0
RI,2004,6,1634939.0,0
RI,2004,7,1513800.0,0
RI,2004,8,1398321.0,0
RI,2004,9,1991616.0,0
RI,2004,10,1730388.0,0
RI,2004,11,1717359.0,0
RI,2004,12,1791737.0,0
RI,2005,1,1658450.0,0
RI,2005,2,1769271.0,0
RI,2005,3,1971967.0,0
RI,2005,4,1907608.0,0
RI,2005,5,2007276.0,0
RI,2005,6,1804849.0,0
RI,2005,7,1527991.0,0
RI,2005,8,1841702.0,0
RI,2005,9,1857953.0,0
RI,2005,10,2091663.0,0
RI,2005,11,1954724.0,0
RI,2005,12,1936905.0,0
RI,2006,1,2246499.0,0
RI,2006,2,2026059.0,0
RI,2006,3,2165863.0,0
RI,2006,4,1980798.0,0
RI,2006,5,2068623.0,0
RI,2006,6,2111256.0,0
RI,2006,7,1774087.0,0
RI,2006,8,1890078.0,0
RI,2006,9,2311573.0,0
RI,2006,10,2377737.0,0
RI,2006,11,1989840.0,0
RI,2006,12,2046577.0,0
RI,2007,1,2241749.0,0
RI,2007,2,2044526.0,0
RI,2007,3,2346454.0,0
RI,2007,4,2214836.0,0
RI,2007,5,2245339.0,0
RI,2007,6,1904363.0,0
RI,2007,7,1932625.0,0
RI,2007,8,1807320.0,0
RI,2007,9,2127219.0,0
RI,2007,10,2209490.0,0
RI,2007,11,2216516.0,0
RI,2007,12,2094245.0,0
RI,2008,1,1861549.0,0
RI,2008,2,1793147.0,0
RI,2008,3,1984157.0,0
RI,2008,4,2062005.0,0
RI,2008,5,1954258.0,0
RI,2008,6,1826845.0,0
RI,2008,7,1575387.0,0
RI,2008,8,1472969.0,0
RI,2008,9,1764288.0,0
RI,2008,10,1821509.0,0
RI,2008,11,1452089.0,0
RI,2008,12,1372377.0,0
RI,2009,1,1352416.0,0
RI,2009,2,1395694.0,0
RI,2009,3,1520260.0,0
RI,2009,4,1530491.0,0
RI,2009,5,1480846.0,0
RI,2009,6,1426160.0,0
RI,2009,7,1383527.0,0
RI,2009,8,1361775.0,0
RI,2009,9,1641322.0,0
RI,2009,10,1645816.0,0
RI,2009,11,1377742.0,0
RI,2009,12,1343616.0,0
RI,2010,1,1351142.0,0
RI,2010,2,1349425.0,0
RI,2010,3,1573347.0,0
RI,2010,4,1553955.0,0
RI,2010,5,1476108.0,0
RI,2010,6,1487283.0,0
RI,2010,7,1415440.0,0
RI,2010,8,1417828.0,0
RI,2010,9,1560265.0,0
RI,2010,10,1602749.0,0
RI,2010,11,1473604.0,0
RI,2010,12,1370991.0,0
RI,2011,1,1255076.0,0
RI,2011,2,1352653.0,0
RI,2011,3,1639921.0,0
RI,2011,4,1564929.0,0
RI,2011,5,1542077.0,0
RI,2011,6,1544312.0,0
RI,2011,7,1485362.0,0
RI,2011,8,1423615.0,0
RI,2011,9,1736017.0,0
RI,2011,10,1731286.0,0
RI,2011,11,1625160.0,0
RI,2011,12,1552934.0,0
RI,2012,1,1506079.0,0
RI,2012,2,1599272.0,0
RI,2012,3,1722745.0,0
RI,2012,4,1626322.0,0
RI,2012,5,1918216.0,0
RI,2012,6,1502682.0,0
RI,2012,7,1501849.0,0
RI,2012,8,1565168.0,0
RI,2012,9,1686703.0,0
RI,2012,10,1779710.0,0
RI,2012,11,1581388.0,0
RI,2012,12,1488817.0,0
RI,2013,1,1564469.0,0
RI,2013,2,1412623.0,0
RI,2013,3,1685309.0,0
RI,2013,4,1744999.0,0
RI,2013,5,1730721.0,0
RI,2013,6,1539795.0,0
RI,2013,7,1595780.0,0
RI,2013,8,1570241.0,0
RI,2013,9,1803663.0,0
RI,2013,10,1931919.0,0
RI,2013,11,1620976.0,0
RI,2013,12,1513841.0,0
RI,2014,1,1476646.0,0
RI,2014,2,1458247.0,0
RI,2014,3,1681941.0,0
RI,2014,4,1775813.0,0
RI,2014,5,1748170.0,0
RI,2014,6,1602803.0,0
RI,2014,7,1538662.0,0
RI,2014,8,1490313.0,0
RI,2014,9,1789468.0,0
RI,2014,10,1832047.0,0
RI,2014,11,1469309.0,0
RI,2014,12,1415734.0,0
RI,2015,1,1219629.0,0
RI,2015,2,1197102.0,0
RI,2015,3,1518876.0,0
RI,2015,4,1580811.0,0
RI,2015,5,1526273.0,0
RI,2015,6,1495906.0,0
RI,2015,7,1460497.0,0
RI,2015,8,1391269.0,0
RI,2015,9,1692178.0,0
RI,2015,10,1709260.0,0
RI,2015,11,1501451.0,0
RI,2015,12,1464312.0,0
RI,2016,1,1316544.0,0
RI,2016,2,1387966.0,0
RI,2016,3,1555001.0,0
RI,2016,4,1452302.0,0
RI,2016,5,1468870.0,0
RI,2016,6,1413455.0,0
RI,2016,7,1283567.0,0
RI,2016,8,1331403.0,0
RI,2016,9,1553566.0,0
RI,2016,10,1511621.0,0
RI,2016,11,1416159.0,0
RI,2016,12,1308749.0,0
RI,2017,1,1306814.0,0
RI,2017,2,1204094.0,0
RI,2017,3,1353404.0,0
RI,2017,4,1318911.0,0
RI,2017,5,1374017.0,0
RI,2017,6,1276757.0,0
RI,2017,7,1206239.0,0
RI,2017,8,1299751.0,0
RI,2017,9,1492514.0,0
RI,2017,10,1550677.0,0
RI,2017,11,1421894.0,0
RI,2017,12,1242436.0,0
RI,2018,1,1205941.0,0
RI,2018,2,1345251.0,0
RI,2018,3,1359566.0,0
RI,2018,4,1392552.0,0
RI,2018,5,1485918.0,0
RI,2018,6,1336315.0,0
RI,2018,7,1276071.0,0
RI,2018,8,1316789.0,0
RI,2018,9,1399593.0,0
RI,2018,10,1553998.0,0
RI,2018,11,1355053.0,0
RI,2018,12,1251267.0,0
RI,2019,1,1251128.0,0
RI,2019,2,1216062.0,0
RI,2019,3,1339475.0,0
RI,2019,4,1382742.0,0
RI,2019,5,1463183.0,0
RI,2019,6,1224027.0,0
RI,2019,7,1280189.0,0
RI,2019,8,1286352.0,0
RI,2019,9,1488952.0,0
RI,2019,10,1536737.0,0
RI,2019,11,1327043.0,0
RI,2019,12,1207147.0,0
RI,2020,1,1315738.0,1
RI,2020,2,1252414.0,1
RI,2020,3,920786.0,1
RI,2020,4,393237.0,1
RI,2020,5,483311.0,1
RI,2020,6,593849.0,1
RI,2020,7,668166.0,1
RI,2020,8,663743.0,1
RI,2020,9,696785.0,1
RI,2020,10,668648.0,1
RI,2020,11,598271.0,1
RI,2020,12,545664.0,1
RI,2021,1,547022.0,1
RI,2021,2,516814.0,1
RI,2021,3,698322.0,1
RI,2021,4,682442.0,1
RI,2021,5,698411.0,1
RI,2021,6,728221.0,1
RI,2021,7,695579.0,1
RI,2021,8,609854.0,1
RI,2021,9,853969.0,1
RI,2021,10,867621.0,1
RI,2021,11,816286.0,1
RI,2021,12,781647.0,1
RI,2022,1,612058.0,1
RI,2022,2,668982.0,1
RI,2022,3,883769.0,1
RI,2022,4,837136.0,1
RI,2022,5,883773.0,1
RI,2022,6,856757.0,1
RI,2022,7,746332.0,1
RI,2022,8,781576.0,1
RI,2022,9,950372.0,1
RI,2022,10,1065398.0,1
RI,2022,11,902001.0,1
RI,2022,12,857958.0,1
RI,2023,1,869571.0,1
RI,2023,2,800277.0,1
RI,2023,3,1011761.0,1
RI,2023,4,960302.0,1
RI,2023,5,1076985.0,1
RI,2023,6,1017587.0,1
RI,2023,7,1020077.0,1
RI,2023,8,1058249.0,1
RI,2023,9,1163328.0,1
RI,2023,10,1180691.0,1
RI,2023,11,1056538.0,1
RI,2023,12,976197.0,1
RI,2024,1,964623.0,1
RI,2024,2,968487.0,1
RI,2024,3,1051679.0,1
RI,2024,4,1065189.0,1
RI,2024,5,1125282.0,1
RI,2024,6,1061226.0,1
RI,2024,7,1026275.0,1
RI,2024,8,1036971.0,1
RI,2024,9,1143118.0,1
RI,2024,10,1215997.0,1
RI,2024,11,1039450.0,1
RI,2024,12,938489.0,1
RI,2025,1,923459.0,1
RI,2025,2,863230.0,1
RI,2025,3,1046713.0,1
RI,2025,4,1071495.0,1
RI,2025,5,1106791.0,1
RI,2025,6,1037756.0,1
RI,2025,7,1008904.0,1
RI,2025,8,1003967.0,1
RI,2025,9,1140013.0,1
RI,2025,10,1128356.0,1
RI,2025,11,913246.0,1
RI,2025,12,845130.0,1
SC,2002,1,453001.0,0
SC,2002,2,456841.0,0
SC,2002,3,457654.0,0
SC,2002,4,407426.0,0
SC,2002,5,369942.0,0
SC,2002,6,329895.0,0
SC,2002,7,345477.0,0
SC,2002,8,359107.0,0
SC,2002,9,329438.0,0
SC,2002,10,358962.0,0
SC,2002,11,306151.0,0
SC,2002,12,265671.0,0
SC,2003,1,360542.0,0
SC,2003,2,348819.0,0
SC,2003,3,392571.0,0
SC,2003,4,351761.0,0
SC,2003,5,319725.0,0
SC,2003,6,359934.0,0
SC,2003,7,360183.0,0
SC,2003,8,359136.0,0
SC,2003,9,361661.0,0
SC,2003,10,85632.0,0
SC,2003,11,17036.0,0
SC,2003,12,17198.0,0
SC,2004,1,367746.0,0
SC,2004,2,338347.0,0
SC,2004,3,376169.0,0
SC,2004,4,355730.0,0
SC,2004,5,354060.0,0
SC,2004,6,358128.0,0
SC,2004,7,357122.0,0
SC,2004,8,379424.0,0
SC,2004,9,365424.0,0
SC,2004,10,379599.0,0
SC,2004,11,360043.0,0
SC,2004,12,353048.0,0
SC,2005,1,380019.0,0
SC,2005,2,362740.0,0
SC,2005,3,419682.0,0
SC,2005,4,421372.0,0
SC,2005,5,398458.0,0
SC,2005,6,419581.0,0
SC,2005,7,501590.0,0
SC,2005,8,529031.0,0
SC,2005,9,537389.0,0
SC,2005,10,544267.0,0
SC,2005,11,488548.0,0
SC,2005,12,478080.0,0
SC,2006,1,576440.0,0
SC,2006,2,560915.0,0
SC,2006,3,621894.0,0
SC,2006,4,604223.0,0
SC,2006,5,618103.0,0
SC,2006,6,618074.0,0
SC,2006,7,632129.0,0
SC,2006,8,698339.0,0
SC,2006,9,680352.0,0
SC,2006,10,667111.0,0
SC,2006,11,615927.0,0
SC,2006,12,578650.0,0
SC,2007,1,611473.0,0
SC,2007,2,544258.0,0
SC,2007,3,613583.0,0
SC,2007,4,591629.0,0
SC,2007,5,630352.0,0
SC,2007,6,593488.0,0
SC,2007,7,600912.0,0
SC,2007,8,647952.0,0
SC,2007,9,601735.0,0
SC,2007,10,656803.0,0
SC,2007,11,599794.0,0
SC,2007,12,552171.0,0
SC,2008,1,615528.0,0
SC,2008,2,615071.0,0
SC,2008,3,626708.0,0
SC,2008,4,644292.0,0
SC,2008,5,661763.0,0
SC,2008,6,648225.0,0
SC,2008,7,680393.0,0
SC,2008,8,700052.0,0
SC,2008,9,707938.0,0
SC,2008,10,722804.0,0
SC,2008,11,617406.0,0
SC,2008,12,627339.0,0
SC,2009,1,593074.0,0
SC,2009,2,576341.0,0
SC,2009,3,610841.0,0
SC,2009,4,622740.0,0
SC,2009,5,589501.0,0
SC,2009,6,644445.0,0
SC,2009,7,659077.0,0
SC,2009,8,677855.0,0
SC,2009,9,669923.0,0
SC,2009,10,687066.0,0
SC,2009,11,619398.0,0
SC,2009,12,591201.0,0
SC,2010,1,623547.0,0
SC,2010,2,620019.0,0
SC,2010,3,719545.0,0
SC,2010,4,717612.0,0
SC,2010,5,652334.0,0
SC,2010,6,675722.0,0
SC,2010,7,680312.0,0
SC,2010,8,740131.0,0
SC,2010,9,749763.0,0
SC,2010,10,731514.0,0
SC,2010,11,670601.0,0
SC,2010,12,626252.0,0
SC,2011,1,600389.0,0
SC,2011,2,654133.0,0
SC,2011,3,727837.0,0
SC,2011,4,722502.0,0
SC,2011,5,693859.0,0
SC,2011,6,692846.0,0
SC,2011,7,649867.0,0
SC,2011,8,792218.0,0
SC,2011,9,815337.0,0
SC,2011,10,824133.0,0
SC,2011,11,751585.0,0
SC,2011,12,698808.0,0
SC,2012,1,693540.0,0
SC,2012,2,704182.0,0
SC,2012,3,761821.0,0
SC,2012,4,749746.0,0
SC,2012,5,675089.0,0
SC,2012,6,639500.0,0
SC,2012,7,672833.0,0
SC,2012,8,770304.0,0
SC,2012,9,738059.0,0
SC,2012,10,808087.0,0
SC,2012,11,668775.0,0
SC,2012,12,589558.0,0
SC,2013,1,668575.0,0
SC,2013,2,629258.0,0
SC,2013,3,697693.0,0
SC,2013,4,725573.0,0
SC,2013,5,686122.0,0
SC,2013,6,645591.0,0
SC,2013,7,694374.0,0
SC,2013,8,717872.0,0
SC,2013,9,659308.0,0
SC,2013,10,703653.0,0
SC,2013,11,598738.0,0
SC,2013,12,574695.0,0
SC,2014,1,546698.0,0
SC,2014,2,565614.0,0
SC,2014,3,631177.0,0
SC,2014,4,670620.0,0
SC,2014,5,677351.0,0
SC,2014,6,664328.0,0
SC,2014,7,689556.0,0
SC,2014,8,728572.0,0
SC,2014,9,721139.0,0
SC,2014,10,824156.0,0
SC,2014,11,650874.0,0
SC,2014,12,666564.0,0
SC,2015,1,680018.0,0
SC,2015,2,632705.0,0
SC,2015,3,717209.0,0
SC,2015,4,747993.0,0
SC,2015,5,723531.0,0
SC,2015,6,721860.0,0
SC,2015,7,737936.0,0
SC,2015,8,785297.0,0
SC,2015,9,922506.0,0
SC,2015,10,833780.0,0
SC,2015,11,794364.0,0
SC,2015,12,709883.0,0
SC,2016,1,716113.0,0
SC,2016,2,781631.0,0
SC,2016,3,866947.0,0
SC,2016,4,773231.0,0
SC,2016,5,613143.0,0
SC,2016,6,672933.0,0
SC,2016,7,609850.0,0
SC,2016,8,766388.0,0
SC,2016,9,860440.0,0
SC,2016,10,775650.0,0
SC,2016,11,774977.0,0
SC,2016,12,583584.0,0
SC,2017,1,710264.0,0
SC,2017,2,757137.0,0
SC,2017,3,785128.0,0
SC,2017,4,767460.0,0
SC,2017,5,653792.0,0
SC,2017,6,643831.0,0
SC,2017,7,575852.0,0
SC,2017,8,729749.0,0
SC,2017,9,774381.0,0
SC,2017,10,839543.0,0
SC,2017,11,736442.0,0
SC,2017,12,585904.0,0
SC,2018,1,625337.0,0
SC,2018,2,705944.0,0
SC,2018,3,712943.0,0
SC,2018,4,711452.0,0
SC,2018,5,591091.0,0
SC,2018,6,605278.0,0
SC,2018,7,591422.0,0
SC,2018,8,688966.0,0
SC,2018,9,607425.0,0
SC,2018,10,744810.0,0
SC,2018,11,617158.0,0
SC,2018,12,513358.0,0
SC,2019,1,618272.0,0
SC,2019,2,603896.0,0
SC,2019,3,620409.0,0
SC,2019,4,659108.0,0
SC,2019,5,618484.0,0
SC,2019,6,552691.0,0
SC,2019,7,592111.0,0
SC,2019,8,656050.0,0
SC,2019,9,621495.0,0
SC,2019,10,720213.0,0
SC,2019,11,602270.0,0
SC,2019,12,548788.0,0
SC,2020,1,616607.0,1
SC,2020,2,592238.0,1
SC,2020,3,486878.0,1
SC,2020,4,238029.0,1
SC,2020,5,247332.0,1
SC,2020,6,309362.0,1
SC,2020,7,337368.0,1
SC,2020,8,362014.0,1
SC,2020,9,392734.0,1
SC,2020,10,439229.0,1
SC,2020,11,397952.0,1
SC,2020,12,400913.0,1
SC,2021,1,404365.0,1
SC,2021,2,383080.0,1
SC,2021,3,413623.0,1
SC,2021,4,401985.0,1
SC,2021,5,352665.0,1
SC,2021,6,355663.0,1
SC,2021,7,351387.0,1
SC,2021,8,409973.0,1
SC,2021,9,467788.0,1
SC,2021,10,446899.0,1
SC,2021,11,411332.0,1
SC,2021,12,361880.0,1
SC,2022,1,349784.0,1
SC,2022,2,380300.0,1
SC,2022,3,444830.0,1
SC,2022,4,427281.0,1
SC,2022,5,454695.0,1
SC,2022,6,399159.0,1
SC,2022,7,358144.0,1
SC,2022,8,415094.0,1
SC,2022,9,405282.0,1
SC,2022,10,424983.0,1
SC,2022,11,352149.0,1
SC,2022,12,331417.0,1
SC,2023,1,382358.0,1
SC,2023,2,381240.0,1
SC,2023,3,430676.0,1
SC,2023,4,404005.0,1
SC,2023,5,393130.0,1
SC,2023,6,377108.0,1
SC,2023,7,391726.0,1
SC,2023,8,449164.0,1
SC,2023,9,469406.0,1
SC,2023,10,523738.0,1
SC,2023,11,484814.0,1
SC,2023,12,437064.0,1
SC,2024,1,470066.0,1
SC,2024,2,495598.0,1
SC,2024,3,511818.0,1
SC,2024,4,519565.0,1
SC,2024,5,484771.0,1
SC,2024,6,465340.0,1
SC,2024,7,477160.0,1
SC,2024,8,504660.0,1
SC,2024,9,516249.0,1
SC,2024,10,560560.0,1
SC,2024,11,470293.0,1
SC,2024,12,403283.0,1
SC,2025,1,403021.0,1
SC,2025,2,441096.0,1
SC,2025,3,477836.0,1
SC,2025,4,510616.0,1
SC,2025,5,460935.0,1
SC,2025,6,447052.0,1
SC,2025,7,457183.0,1
SC,2025,8,572307.0,1
SC,2025,9,603698.0,1
SC,2025,10,625261.0,1
SC,2025,11,511992.0,1
SC,2025,12,527512.0,1
SD,2002,1,64028.0,0
SD,2002,2,55580.0,0
SD,2002,3,56643.0,0
SD,2002,4,63366.0,0
SD,2002,5,63477.0,0
SD,2002,6,57905.0,0
SD,2002,7,61389.0,0
SD,2002,8,61789.0,0
SD,2002,9,61578.0,0
SD,2002,10,49247.0,0
SD,2002,11,44189.0,0
SD,2002,12,43426.0,0
SD,2003,1,53695.0,0
SD,2003,2,50676.0,0
SD,2003,3,56475.0,0
SD,2003,4,56107.0,0
SD,2003,5,54615.0,0
SD,2003,6,50752.0,0
SD,2003,7,55457.0,0
SD,2003,8,55451.0,0
SD,2003,9,61755.0,0
SD,2003,10,60588.0,0
SD,2003,11,49248.0,0
SD,2003,12,52625.0,0
SD,2004,1,56429.0,0
SD,2004,2,51872.0,0
SD,2004,3,62759.0,0
SD,2004,4,61274.0,0
SD,2004,5,55858.0,0
SD,2004,6,54226.0,0
SD,2004,7,55984.0,0
SD,2004,8,54009.0,0
SD,2004,9,60881.0,0
SD,2004,10,58914.0,0
SD,2004,11,55648.0,0
SD,2004,12,56615.0,0
SD,2005,1,65165.0,0
SD,2005,2,66189.0,0
SD,2005,3,76502.0,0
SD,2005,4,75890.0,0
SD,2005,5,73122.0,0
SD,2005,6,73132.0,0
SD,2005,7,68563.0,0
SD,2005,8,78519.0,0
SD,2005,9,84197.0,0
SD,2005,10,83840.0,0
SD,2005,11,76701.0,0
SD,2005,12,77398.0,0
SD,2006,1,83460.0,0
SD,2006,2,75694.0,0
SD,2006,3,87199.0,0
SD,2006,4,78479.0,0
SD,2006,5,88638.0,0
SD,2006,6,78957.0,0
SD,2006,7,74841.0,0
SD,2006,8,86200.0,0
SD,2006,9,88430.0,0
SD,2006,10,90484.0,0
SD,2006,11,83014.0,0
SD,2006,12,80476.0,0
SD,2007,1,85482.0,0
SD,2007,2,76151.0,0
SD,2007,3,86969.0,0
SD,2007,4,85404.0,0
SD,2007,5,93401.0,0
SD,2007,6,81712.0,0
SD,2007,7,83667.0,0
SD,2007,8,94790.0,0
SD,2007,9,92607.0,0
SD,2007,10,104362.0,0
SD,2007,11,89338.0,0
SD,2007,12,80956.0,0
SD,2008,1,92984.0,0
SD,2008,2,88308.0,0
SD,2008,3,91298.0,0
SD,2008,4,102522.0,0
SD,2008,5,94097.0,0
SD,2008,6,88365.0,0
SD,2008,7,95137.0,0
SD,2008,8,99496.0,0
SD,2008,9,111624.0,0
SD,2008,10,116331.0,0
SD,2008,11,85614.0,0
SD,2008,12,90616.0,0
SD,2009,1,98997.0,0
SD,2009,2,90658.0,0
SD,2009,3,97630.0,0
SD,2009,4,104279.0,0
SD,2009,5,92146.0,0
SD,2009,6,90585.0,0
SD,2009,7,97675.0,0
SD,2009,8,99713.0,0
SD,2009,9,103930.0,0
SD,2009,10,99882.0,0
SD,2009,11,95430.0,0
SD,2009,12,88366.0,0
SD,2010,1,90139.0,0
SD,2010,2,96215.0,0
SD,2010,3,116464.0,0
SD,2010,4,107381.0,0
SD,2010,5,100780.0,0
SD,2010,6,94385.0,0
SD,2010,7,86957.0,0
SD,2010,8,99272.0,0
SD,2010,9,105843.0,0
SD,2010,10,103504.0,0
SD,2010,11,96195.0,0
SD,2010,12,96319.0,0
SD,2011,1,105409.0,0
SD,2011,2,96955.0,0
SD,2011,3,118813.0,0
SD,2011,4,108054.0,0
SD,2011,5,103729.0,0
SD,2011,6,102302.0,0
SD,2011,7,95873.0,0
SD,2011,8,114297.0,0
SD,2011,9,121861.0,0
SD,2011,10,118982.0,0
SD,2011,11,113603.0,0
SD,2011,12,106559.0,0
SD,2012,1,88019.0,0
SD,2012,2,85369.0,0
SD,2012,3,93330.0,0
SD,2012,4,86122.0,0
SD,2012,5,82098.0,0
SD,2012,6,75832.0,0
SD,2012,7,68901.0,0
SD,2012,8,89283.0,0
SD,2012,9,89112.0,0
SD,2012,10,100246.0,0
SD,2012,11,88834.0,0
SD,2012,12,79569.0,0
SD,2013,1,91251.0,0
SD,2013,2,81238.0,0
SD,2013,3,91053.0,0
SD,2013,4,85395.0,0
SD,2013,5,83050.0,0
SD,2013,6,77287.0,0
SD,2013,7,79587.0,0
SD,2013,8,86013.0,0
SD,2013,9,91154.0,0
SD,2013,10,99825.0,0
SD,2013,11,84032.0,0
SD,2013,12,73204.0,0
SD,2014,1,82827.0,0
SD,2014,2,78040.0,0
SD,2014,3,89277.0,0
SD,2014,4,85825.0,0
SD,2014,5,75109.0,0
SD,2014,6,71100.0,0
SD,2014,7,69522.0,0
SD,2014,8,77455.0,0
SD,2014,9,86975.0,0
SD,2014,10,92160.0,0
SD,2014,11,71328.0,0
SD,2014,12,75739.0,0
SD,2015,1,76935.0,0
SD,2015,2,73543.0,0
SD,2015,3,85928.0,0
SD,2015,4,82295.0,0
SD,2015,5,67962.0,0
SD,2015,6,69663.0,0
SD,2015,7,65579.0,0
SD,2015,8,62923.0,0
SD,2015,9,76600.0,0
SD,2015,10,83389.0,0
SD,2015,11,68781.0,0
SD,2015,12,71506.0,0
SD,2016,1,69437.0,0
SD,2016,2,71430.0,0
SD,2016,3,79752.0,0
SD,2016,4,73864.0,0
SD,2016,5,72444.0,0
SD,2016,6,68694.0,0
SD,2016,7,60735.0,0
SD,2016,8,70135.0,0
SD,2016,9,72027.0,0
SD,2016,10,70937.0,0
SD,2016,11,66128.0,0
SD,2016,12,61891.0,0
SD,2017,1,65487.0,0
SD,2017,2,65807.0,0
SD,2017,3,73273.0,0
SD,2017,4,62798.0,0
SD,2017,5,71006.0,0
SD,2017,6,70785.0,0
SD,2017,7,58759.0,0
SD,2017,8,67997.0,0
SD,2017,9,68115.0,0
SD,2017,10,67756.0,0
SD,2017,11,62548.0,0
SD,2017,12,60695.0,0
SD,2018,1,67817.0,0
SD,2018,2,63417.0,0
SD,2018,3,70618.0,0
SD,2018,4,63130.0,0
SD,2018,5,69870.0,0
SD,2018,6,61379.0,0
SD,2018,7,56734.0,0
SD,2018,8,67147.0,0
SD,2018,9,62837.0,0
SD,2018,10,74523.0,0
SD,2018,11,67208.0,0
SD,2018,12,57449.0,0
SD,2019,1,62240.0,0
SD,2019,2,57868.0,0
SD,2019,3,65391.0,0
SD,2019,4,66153.0,0
SD,2019,5,67464.0,0
SD,2019,6,61857.0,0
SD,2019,7,60654.0,0
SD,2019,8,66179.0,0
SD,2019,9,66000.0,0
SD,2019,10,71242.0,0
SD,2019,11,63323.0,0
SD,2019,12,61066.0,0
SD,2020,1,65286.0,1
SD,2020,2,63446.0,1
SD,2020,3,48823.0,1
SD,2020,4,19643.0,1
SD,2020,5,14934.0,1
SD,2020,6,25458.0,1
SD,2020,7,32320.0,1
SD,2020,8,34699.0,1
SD,2020,9,39659.0,1
SD,2020,10,41208.0,1
SD,2020,11,29978.0,1
SD,2020,12,29751.0,1
SD,2021,1,28475.0,1
SD,2021,2,28868.0,1
SD,2021,3,35646.0,1
SD,2021,4,33959.0,1
SD,2021,5,32454.0,1
SD,2021,6,35803.0,1
SD,2021,7,34397.0,1
SD,2021,8,32263.0,1
SD,2021,9,32758.0,1
SD,2021,10,32929.0,1
SD,2021,11,31803.0,1
SD,2021,12,30461.0,1
SD,2022,1,29269.0,1
SD,2022,2,27870.0,1
SD,2022,3,34133.0,1
SD,2022,4,31625.0,1
SD,2022,5,31748.0,1
SD,2022,6,32417.0,1
SD,2022,7,29487.0,1
SD,2022,8,34751.0,1
SD,2022,9,35321.0,1
SD,2022,10,36215.0,1
SD,2022,11,33929.0,1
SD,2022,12,28800.0,1
SD,2023,1,36565.0,1
SD,2023,2,35205.0,1
SD,2023,3,43018.0,1
SD,2023,4,39534.0,1
SD,2023,5,45054.0,1
SD,2023,6,41640.0,1
SD,2023,7,39042.0,1
SD,2023,8,43513.0,1
SD,2023,9,44911.0,1
SD,2023,10,46318.0,1
SD,2023,11,43762.0,1
SD,2023,12,41151.0,1
SD,2024,1,41588.0,1
SD,2024,2,43803.0,1
SD,2024,3,43031.0,1
SD,2024,4,42835.0,1
SD,2024,5,42366.0,1
SD,2024,6,36880.0,1
SD,2024,7,41070.0,1
SD,2024,8,43900.0,1
SD,2024,9,42208.0,1
SD,2024,10,42866.0,1
SD,2024,11,38643.0,1
SD,2024,12,37270.0,1
SD,2025,1,40524.0,1
SD,2025,2,38953.0,1
SD,2025,3,42965.0,1
SD,2025,4,48773.0,1
SD,2025,5,45471.0,1
SD,2025,6,46367.0,1
