state,year,month,GDP_billions,population_monthly,gdp_per_capita
Iowa,2024,10,206.58,3236403.75,63830.11
Iowa,2024,11,206.58,3237064.8333333335,63817.07
Iowa,2024,12,206.58,3237725.9166666665,63804.04
Kansas,2015,1,155.21,2910717.0,53323.63
Kansas,2015,2,155.21,2910905.3333333335,53320.18
Kansas,2015,3,155.21,2911093.6666666665,53316.73
Kansas,2015,4,158.38,2911282.0,54402.15
Kansas,2015,5,158.38,2911470.3333333335,54398.63
Kansas,2015,6,158.38,2911658.6666666665,54395.11
Kansas,2015,7,159.85,2911847.0,54896.43
Kansas,2015,8,159.85,2912035.3333333335,54892.88
Kansas,2015,9,159.85,2912223.6666666665,54889.33
Kansas,2015,10,160.97,2912412.0,55270.34
Kansas,2015,11,160.97,2912600.3333333335,55266.77
Kansas,2015,12,160.97,2912788.6666666665,55263.19
Kansas,2016,1,161.49,2912977.0,55438.13
Kansas,2016,2,161.49,2912803.25,55441.44
Kansas,2016,3,161.49,2912629.5,55444.75
Kansas,2016,4,164.31,2912455.75,56416.31
Kansas,2016,5,164.31,2912282.0,56419.67
Kansas,2016,6,164.31,2912108.25,56423.04
Kansas,2016,7,166.11,2911934.5,57044.55
Kansas,2016,8,166.11,2911760.75,57047.96
Kansas,2016,9,166.11,2911587.0,57051.36
Kansas,2016,10,166.67,2911413.25,57247.11
Kansas,2016,11,166.67,2911239.5,57250.53
Kansas,2016,12,166.67,2911065.75,57253.95
Kansas,2017,1,166.14,2910892.0,57075.29
Kansas,2017,2,166.14,2911046.6666666665,57072.26
Kansas,2017,3,166.14,2911201.3333333335,57069.22
Kansas,2017,4,165.91,2911356.0,56987.19
Kansas,2017,5,165.91,2911510.6666666665,56984.16
Kansas,2017,6,165.91,2911665.3333333335,56981.14
Kansas,2017,7,166.04,2911820.0,57022.76
Kansas,2017,8,166.04,2911974.6666666665,57019.73
Kansas,2017,9,166.04,2912129.3333333335,57016.7
Kansas,2017,10,167.01,2912284.0,57346.74
Kansas,2017,11,167.01,2912438.6666666665,57343.7
Kansas,2017,12,167.01,2912593.3333333335,57340.65
Kansas,2018,1,167.88,2912748.0,57636.29
Kansas,2018,2,167.88,2912738.5833333335,57636.48
Kansas,2018,3,167.88,2912729.1666666665,57636.67
Kansas,2018,4,169.08,2912719.75,58048.84
Kansas,2018,5,169.08,2912710.3333333335,58049.03
Kansas,2018,6,169.08,2912700.9166666665,58049.21
Kansas,2018,7,170.97,2912691.5,58698.29
Kansas,2018,8,170.97,2912682.0833333335,58698.48
Kansas,2018,9,170.97,2912672.6666666665,58698.67
Kansas,2018,10,171.25,2912663.25,58794.99
Kansas,2018,11,171.25,2912653.8333333335,58795.18
Kansas,2018,12,171.25,2912644.4166666665,58795.37
Kansas,2019,1,167.38,2912635.0,57466.86
Kansas,2019,2,167.38,2914771.5833333335,57424.74
Kansas,2019,3,167.38,2916908.1666666665,57382.68
Kansas,2019,4,169.79,2919044.75,58166.29
Kansas,2019,5,169.79,2921181.3333333335,58123.75
Kansas,2019,6,169.79,2923317.9166666665,58081.26
Kansas,2019,7,170.21,2925454.5,58182.41
Kansas,2019,8,170.21,2927591.0833333335,58139.95
Kansas,2019,9,170.21,2929727.6666666665,58097.55
Kansas,2019,10,170.87,2931864.25,58280.32
Kansas,2019,11,170.87,2934000.8333333335,58237.88
Kansas,2019,12,170.87,2936137.4166666665,58195.51
Kansas,2020,1,172.1,2938274.0,58571.8
Kansas,2020,2,172.1,2938331.6666666665,58570.65
Kansas,2020,3,172.1,2938389.3333333335,58569.5
Kansas,2020,4,157.92,2938447.0,53742.67
Kansas,2020,5,157.92,2938504.6666666665,53741.62
Kansas,2020,6,157.92,2938562.3333333335,53740.56
Kansas,2020,7,168.05,2938620.0,57186.71
Kansas,2020,8,168.05,2938677.6666666665,57185.58
Kansas,2020,9,168.05,2938735.3333333335,57184.46
Kansas,2020,10,168.42,2938793.0,57309.24
Kansas,2020,11,168.42,2938850.6666666665,57308.12
Kansas,2020,12,168.42,2938908.3333333335,57306.99
Kansas,2021,1,165.77,2938966.0,56404.19
Kansas,2021,2,165.77,2938888.3333333335,56405.68
Kansas,2021,3,165.77,2938810.6666666665,56407.17
Kansas,2021,4,171.0,2938733.0,58188.34
Kansas,2021,5,171.0,2938655.3333333335,58189.88
Kansas,2021,6,171.0,2938577.6666666665,58191.42
Kansas,2021,7,171.86,2938500.0,58485.62
Kansas,2021,8,171.86,2938422.3333333335,58487.17
Kansas,2021,9,171.86,2938344.6666666665,58488.71
Kansas,2021,10,172.97,2938267.0,58868.03
Kansas,2021,11,172.97,2938189.3333333335,58869.59
Kansas,2021,12,172.97,2938111.6666666665,58871.15
Kansas,2022,1,177.53,2938034.0,60424.76
Kansas,2022,2,177.53,2939010.25,60404.69
Kansas,2022,3,177.53,2939986.5,60384.63
Kansas,2022,4,176.05,2940962.75,59861.35
Kansas,2022,5,176.05,2941939.0,59841.49
Kansas,2022,6,176.05,2942915.25,59821.63
Kansas,2022,7,178.75,2943891.5,60718.95
Kansas,2022,8,178.75,2944867.75,60698.82
Kansas,2022,9,178.75,2945844.0,60678.71
Kansas,2022,10,178.78,2946820.25,60668.78
Kansas,2022,11,178.78,2947796.5,60648.69
Kansas,2022,12,178.78,2948772.75,60628.61
Kansas,2023,1,180.06,2949749.0,61042.48
Kansas,2023,2,180.06,2951040.9166666665,61015.76
Kansas,2023,3,180.06,2952332.8333333335,60989.06
Kansas,2023,4,179.25,2953624.75,60688.14
Kansas,2023,5,179.25,2954916.6666666665,60661.61
Kansas,2023,6,179.25,2956208.5833333335,60635.1
Kansas,2023,7,180.7,2957500.5,61098.89
Kansas,2023,8,180.7,2958792.4166666665,61072.21
Kansas,2023,9,180.7,2960084.3333333335,61045.56
Kansas,2023,10,181.06,2961376.25,61140.49
Kansas,2023,11,181.06,2962668.1666666665,61113.83
Kansas,2023,12,181.06,2963960.0833333335,61087.19
Kansas,2024,1,179.6,2965252.0,60568.21
Kansas,2024,2,179.6,2966249.3333333335,60547.84
Kansas,2024,3,179.6,2967246.6666666665,60527.49
Kansas,2024,4,182.34,2968244.0,61430.26
Kansas,2024,5,182.34,2969241.3333333335,61409.63
Kansas,2024,6,182.34,2970238.6666666665,61389.01
Kansas,2024,7,181.91,2971236.0,61223.68
Kansas,2024,8,181.91,2972233.3333333335,61203.14
Kansas,2024,9,181.91,2973230.6666666665,61182.61
Kansas,2024,10,182.55,2974228.0,61377.27
Kansas,2024,11,182.55,2975225.3333333335,61356.7
Kansas,2024,12,182.55,2976222.6666666665,61336.14
Kentucky,2015,1,197.77,4429126.0,44652.15
Kentucky,2015,2,197.77,4430057.666666667,44642.76
Kentucky,2015,3,197.77,4430989.333333333,44633.37
Kentucky,2015,4,199.98,4431921.0,45122.65
Kentucky,2015,5,199.98,4432852.666666667,45113.16
Kentucky,2015,6,199.98,4433784.333333333,45103.68
Kentucky,2015,7,199.91,4434716.0,45078.42
Kentucky,2015,8,199.91,4435647.666666667,45068.95
Kentucky,2015,9,199.91,4436579.333333333,45059.49
Kentucky,2015,10,200.28,4437511.0,45133.41
Kentucky,2015,11,200.28,4438442.666666667,45123.94
Kentucky,2015,12,200.28,4439374.333333333,45114.47
Kentucky,2016,1,197.99,4440306.0,44589.27
Kentucky,2016,2,197.99,4441579.666666667,44576.48
Kentucky,2016,3,197.99,4442853.333333333,44563.7
Kentucky,2016,4,200.66,4444127.0,45151.72
Kentucky,2016,5,200.66,4445400.666666667,45138.79
Kentucky,2016,6,200.66,4446674.333333333,45125.86
Kentucky,2016,7,202.74,4447948.0,45580.57
Kentucky,2016,8,202.74,4449221.666666667,45567.52
Kentucky,2016,9,202.74,4450495.333333333,45554.48
Kentucky,2016,10,202.65,4451769.0,45521.23
Kentucky,2016,11,202.65,4453042.666666667,45508.21
Kentucky,2016,12,202.65,4454316.333333333,45495.2
Kentucky,2017,1,202.09,4455590.0,45356.51
Kentucky,2017,2,202.09,4456313.583333333,45349.14
Kentucky,2017,3,202.09,4457037.166666667,45341.78
Kentucky,2017,4,203.32,4457760.75,45610.34
Kentucky,2017,5,203.32,4458484.333333333,45602.94
Kentucky,2017,6,203.32,4459207.916666667,45595.54
Kentucky,2017,7,203.73,4459931.5,45680.07
Kentucky,2017,8,203.73,4460655.083333333,45672.66
Kentucky,2017,9,203.73,4461378.666666667,45665.26
Kentucky,2017,10,205.12,4462102.25,45969.36
Kentucky,2017,11,205.12,4462825.833333333,45961.91
Kentucky,2017,12,205.12,4463549.416666667,45954.46
Kentucky,2018,1,204.57,4464273.0,45823.81
Kentucky,2018,2,204.57,4464945.666666667,45816.91
Kentucky,2018,3,204.57,4465618.333333333,45810.01
Kentucky,2018,4,206.1,4466291.0,46145.67
Kentucky,2018,5,206.1,4466963.666666667,46138.72
Kentucky,2018,6,206.1,4467636.333333333,46131.78
Kentucky,2018,7,205.98,4468309.0,46097.98
Kentucky,2018,8,205.98,4468981.666666667,46091.04
Kentucky,2018,9,205.98,4469654.333333333,46084.1
Kentucky,2018,10,207.11,4470327.0,46329.94
Kentucky,2018,11,207.11,4470999.666666667,46322.97
Kentucky,2018,12,207.11,4471672.333333333,46316.01
Kentucky,2019,1,208.91,4472345.0,46711.51
Kentucky,2019,2,208.91,4475338.833333333,46680.26
Kentucky,2019,3,208.91,4478332.666666667,46649.06
Kentucky,2019,4,210.89,4481326.5,47059.73
Kentucky,2019,5,210.89,4484320.333333333,47028.31
Kentucky,2019,6,210.89,4487314.166666667,46996.93
Kentucky,2019,7,212.68,4490308.0,47364.23
Kentucky,2019,8,212.68,4493301.833333333,47332.68
Kentucky,2019,9,212.68,4496295.666666667,47301.16
Kentucky,2019,10,214.65,4499289.5,47707.53
Kentucky,2019,11,214.65,4502283.333333333,47675.81
Kentucky,2019,12,214.65,4505277.166666667,47644.13
Kentucky,2020,1,212.22,4508271.0,47073.48
Kentucky,2020,2,212.22,4508277.416666667,47073.41
Kentucky,2020,3,212.22,4508283.833333333,47073.34
Kentucky,2020,4,192.12,4508290.25,42614.82
Kentucky,2020,5,192.12,4508296.666666667,42614.76
Kentucky,2020,6,192.12,4508303.083333333,42614.7
Kentucky,2020,7,211.02,4508309.5,46806.9
Kentucky,2020,8,211.02,4508315.916666667,46806.84
Kentucky,2020,9,211.02,4508322.333333333,46806.77
Kentucky,2020,10,211.06,4508328.75,46815.57
Kentucky,2020,11,211.06,4508335.166666667,46815.51
Kentucky,2020,12,211.06,4508341.583333333,46815.44
Kentucky,2021,1,213.93,4508348.0,47451.97
Kentucky,2021,2,213.93,4509422.166666667,47440.67
Kentucky,2021,3,213.93,4510496.333333333,47429.37
Kentucky,2021,4,214.84,4511570.5,47619.78
Kentucky,2021,5,214.84,4512644.666666667,47608.45
Kentucky,2021,6,214.84,4513718.833333333,47597.12
Kentucky,2021,7,214.96,4514793.0,47612.37
Kentucky,2021,8,214.96,4515867.166666667,47601.05
Kentucky,2021,9,214.96,4516941.333333333,47589.73
Kentucky,2021,10,218.41,4518015.5,48342.02
Kentucky,2021,11,218.41,4519089.666666667,48330.53
Kentucky,2021,12,218.41,4520163.833333333,48319.05
Kentucky,2022,1,217.34,4521238.0,48070.9
Kentucky,2022,2,217.34,4523630.916666667,48045.48
Kentucky,2022,3,217.34,4526023.833333333,48020.07
Kentucky,2022,4,220.41,4528416.75,48672.64
Kentucky,2022,5,220.41,4530809.666666667,48646.93
Kentucky,2022,6,220.41,4533202.583333333,48621.26
Kentucky,2022,7,221.57,4535595.5,48851.36
Kentucky,2022,8,221.57,4537988.416666667,48825.6
Kentucky,2022,9,221.57,4540381.333333333,48799.87
Kentucky,2022,10,223.24,4542774.25,49141.78
Kentucky,2022,11,223.24,4545167.166666667,49115.91
Kentucky,2022,12,223.24,4547560.083333333,49090.06
Kentucky,2023,1,225.1,4549953.0,49473.04
Kentucky,2023,2,225.1,4552794.083333333,49442.17
Kentucky,2023,3,225.1,4555635.166666667,49411.33
Kentucky,2023,4,225.32,4558476.25,49428.8
Kentucky,2023,5,225.32,4561317.333333333,49398.01
Kentucky,2023,6,225.32,4564158.416666667,49367.26
Kentucky,2023,7,228.32,4566999.5,49993.44
Kentucky,2023,8,228.32,4569840.583333333,49962.36
Kentucky,2023,9,228.32,4572681.666666667,49931.31
Kentucky,2023,10,229.03,4575522.75,50055.48
Kentucky,2023,11,229.03,4578363.833333333,50024.42
Kentucky,2023,12,229.03,4581204.916666667,49993.4
Kentucky,2024,1,229.29,4584046.0,50019.13
Kentucky,2024,2,229.29,4585947.5,49998.39
Kentucky,2024,3,229.29,4587849.0,49977.67
Kentucky,2024,4,230.62,4589750.5,50246.74
Kentucky,2024,5,230.62,4591652.0,50225.93
Kentucky,2024,6,230.62,4593553.5,50205.14
Kentucky,2024,7,232.06,4595455.0,50497.72
Kentucky,2024,8,232.06,4597356.5,50476.83
Kentucky,2024,9,232.06,4599258.0,50455.96
Kentucky,2024,10,231.9,4601159.5,50400.34
Kentucky,2024,11,231.9,4603061.0,50379.52
Kentucky,2024,12,231.9,4604962.5,50358.72
Louisiana,2015,1,242.41,4666998.0,51941.31
Louisiana,2015,2,242.41,4668193.666666667,51928.01
Louisiana,2015,3,242.41,4669389.333333333,51914.71
Louisiana,2015,4,239.75,4670585.0,51331.9
Louisiana,2015,5,239.75,4671780.666666667,51318.76
Louisiana,2015,6,239.75,4672976.333333333,51305.63
Louisiana,2015,7,239.24,4674172.0,51183.4
Louisiana,2015,8,239.24,4675367.666666667,51170.31
Louisiana,2015,9,239.24,4676563.333333333,51157.22
Louisiana,2015,10,236.94,4677759.0,50652.46
Louisiana,2015,11,236.94,4678954.666666667,50639.52
Louisiana,2015,12,236.94,4680150.333333333,50626.58
Louisiana,2016,1,235.92,4681346.0,50395.76
Louisiana,2016,2,235.92,4680706.583333333,50402.65
Louisiana,2016,3,235.92,4680067.166666667,50409.53
Louisiana,2016,4,235.35,4679427.75,50294.61
Louisiana,2016,5,235.35,4678788.333333333,50301.48
Louisiana,2016,6,235.35,4678148.916666667,50308.36
Louisiana,2016,7,235.18,4677509.5,50278.89
Louisiana,2016,8,235.18,4676870.083333333,50285.77
Louisiana,2016,9,235.18,4676230.666666667,50292.64
Louisiana,2016,10,235.76,4675591.25,50423.57
Louisiana,2016,11,235.76,4674951.833333333,50430.47
Louisiana,2016,12,235.76,4674312.416666667,50437.36
Louisiana,2017,1,238.48,4673673.0,51026.25
Louisiana,2017,2,238.48,4672904.416666667,51034.64
Louisiana,2017,3,238.48,4672135.833333333,51043.04
Louisiana,2017,4,239.62,4671367.25,51295.47
Louisiana,2017,5,239.62,4670598.666666667,51303.92
Louisiana,2017,6,239.62,4669830.083333333,51312.36
Louisiana,2017,7,240.51,4669061.5,51511.42
Louisiana,2017,8,240.51,4668292.916666667,51519.9
Louisiana,2017,9,240.51,4667524.333333333,51528.39
Louisiana,2017,10,240.71,4666755.75,51579.73
Louisiana,2017,11,240.71,4665987.166666667,51588.23
Louisiana,2017,12,240.71,4665218.583333333,51596.72
Louisiana,2018,1,244.52,4664450.0,52422.04
Louisiana,2018,2,244.52,4663936.25,52427.82
Louisiana,2018,3,244.52,4663422.5,52433.59
Louisiana,2018,4,245.08,4662908.75,52559.47
Louisiana,2018,5,245.08,4662395.0,52565.26
Louisiana,2018,6,245.08,4661881.25,52571.05
Louisiana,2018,7,245.26,4661367.5,52615.46
Louisiana,2018,8,245.26,4660853.75,52621.26
Louisiana,2018,9,245.26,4660340.0,52627.06
Louisiana,2018,10,246.02,4659826.25,52795.96
Louisiana,2018,11,246.02,4659312.5,52801.78
Louisiana,2018,12,246.02,4658798.75,52807.6
Louisiana,2019,1,246.4,4658285.0,52895.0
Louisiana,2019,2,246.4,4657773.333333333,52900.81
Louisiana,2019,3,246.4,4657261.666666667,52906.63
Louisiana,2019,4,246.0,4656750.0,52826.54
Louisiana,2019,5,246.0,4656238.333333333,52832.35
Louisiana,2019,6,246.0,4655726.666666667,52838.15
Louisiana,2019,7,247.65,4655215.0,53198.4
Louisiana,2019,8,247.65,4654703.333333333,53204.25
Louisiana,2019,9,247.65,4654191.666666667,53210.1
Louisiana,2019,10,246.65,4653680.0,53001.07
Louisiana,2019,11,246.65,4653168.333333333,53006.89
Louisiana,2019,12,246.65,4652656.666666667,53012.72
Louisiana,2020,1,235.38,4652145.0,50596.02
Louisiana,2020,2,235.38,4650182.5,50617.37
Louisiana,2020,3,235.38,4648220.0,50638.74
Louisiana,2020,4,212.74,4646257.5,45787.39
Louisiana,2020,5,212.74,4644295.0,45806.74
Louisiana,2020,6,212.74,4642332.5,45826.1
Louisiana,2020,7,226.18,4640370.0,48741.8
Louisiana,2020,8,226.18,4638407.5,48762.43
Louisiana,2020,9,226.18,4636445.0,48783.07
Louisiana,2020,10,228.23,4634482.5,49246.06
Louisiana,2020,11,228.23,4632520.0,49266.92
Louisiana,2020,12,228.23,4630557.5,49287.8
Louisiana,2021,1,235.54,4628595.0,50888.01
Louisiana,2021,2,235.54,4626286.416666667,50913.41
Louisiana,2021,3,235.54,4623977.833333333,50938.83
Louisiana,2021,4,242.85,4621669.25,52545.95
Louisiana,2021,5,242.85,4619360.666666667,52572.21
Louisiana,2021,6,242.85,4617052.083333333,52598.5
Louisiana,2021,7,244.57,4614743.5,52997.53
Louisiana,2021,8,244.57,4612434.916666667,53024.05
Louisiana,2021,9,244.57,4610126.333333333,53050.61
Louisiana,2021,10,247.37,4607817.75,53684.85
Louisiana,2021,11,247.37,4605509.166666667,53711.76
Louisiana,2021,12,247.37,4603200.583333333,53738.7
Louisiana,2022,1,239.92,4600892.0,52146.41
Louisiana,2022,2,239.92,4600715.75,52148.41
Louisiana,2022,3,239.92,4600539.5,52150.41
Louisiana,2022,4,239.24,4600363.25,52004.59
Louisiana,2022,5,239.24,4600187.0,52006.58
Louisiana,2022,6,239.24,4600010.75,52008.57
Louisiana,2022,7,239.7,4599834.5,52110.57
Louisiana,2022,8,239.7,4599658.25,52112.57
Louisiana,2022,9,239.7,4599482.0,52114.56
Louisiana,2022,10,241.31,4599305.75,52466.61
Louisiana,2022,11,241.31,4599129.5,52468.62
Louisiana,2022,12,241.31,4598953.25,52470.64
Louisiana,2023,1,244.67,4598777.0,53203.28
Louisiana,2023,2,244.67,4600118.75,53187.76
Louisiana,2023,3,244.67,4601460.5,53172.25
Louisiana,2023,4,246.06,4602802.25,53458.74
Louisiana,2023,5,246.06,4604144.0,53443.16
Louisiana,2023,6,246.06,4605485.75,53427.59
Louisiana,2023,7,250.32,4606827.5,54336.74
Louisiana,2023,8,250.32,4608169.25,54320.92
Louisiana,2023,9,250.32,4609511.0,54305.11
Louisiana,2023,10,254.75,4610852.75,55250.08
Louisiana,2023,11,254.75,4612194.5,55234.01
Louisiana,2023,12,254.75,4613536.25,55217.95
Louisiana,2024,1,254.46,4614878.0,55139.05
Louisiana,2024,2,254.46,4615153.916666667,55135.76
Louisiana,2024,3,254.46,4615429.833333333,55132.46
Louisiana,2024,4,257.22,4615705.75,55727.12
Louisiana,2024,5,257.22,4615981.666666667,55723.79
Louisiana,2024,6,257.22,4616257.583333333,55720.46
Louisiana,2024,7,258.19,4616533.5,55927.24
Louisiana,2024,8,258.19,4616809.416666667,55923.9
Louisiana,2024,9,258.19,4617085.333333333,55920.56
Louisiana,2024,10,258.34,4617361.25,55949.71
Louisiana,2024,11,258.34,4617637.166666667,55946.36
Louisiana,2024,12,258.34,4617913.083333333,55943.02
Maine,2015,1,59.73,1329098.0,44940.25
Maine,2015,2,59.73,1329368.8333333333,44931.1
Maine,2015,3,59.73,1329639.6666666667,44921.95
Maine,2015,4,60.49,1329910.5,45484.26
Maine,2015,5,60.49,1330181.3333333333,45475.0
Maine,2015,6,60.49,1330452.1666666667,45465.75
Maine,2015,7,60.75,1330723.0,45651.87
Maine,2015,8,60.75,1330993.8333333333,45642.59
Maine,2015,9,60.75,1331264.6666666667,45633.3
Maine,2015,10,61.29,1331535.5,46029.57
Maine,2015,11,61.29,1331806.3333333333,46020.2
Maine,2015,12,61.29,1332077.1666666667,46010.85
Maine,2016,1,61.5,1332348.0,46159.11
Maine,2016,2,61.5,1332630.9166666667,46149.31
Maine,2016,3,61.5,1332913.8333333333,46139.52
Maine,2016,4,62.15,1333196.75,46617.28
Maine,2016,5,62.15,1333479.6666666667,46607.38
Maine,2016,6,62.15,1333762.5833333333,46597.5
Maine,2016,7,62.02,1334045.5,46490.17
Maine,2016,8,62.02,1334328.4166666667,46480.31
Maine,2016,9,62.02,1334611.3333333333,46470.46
Maine,2016,10,62.47,1334894.25,46797.71
Maine,2016,11,62.47,1335177.1666666667,46787.8
Maine,2016,12,62.47,1335460.0833333333,46777.89
Maine,2017,1,62.63,1335743.0,46887.76
Maine,2017,2,62.63,1336108.0,46874.95
Maine,2017,3,62.63,1336473.0,46862.15
Maine,2017,4,62.55,1336838.0,46789.51
Maine,2017,5,62.55,1337203.0,46776.74
Maine,2017,6,62.55,1337568.0,46763.98
Maine,2017,7,63.14,1337933.0,47192.2
Maine,2017,8,63.14,1338298.0,47179.33
Maine,2017,9,63.14,1338663.0,47166.46
Maine,2017,10,63.68,1339028.0,47556.88
Maine,2017,11,63.68,1339393.0,47543.92
Maine,2017,12,63.68,1339758.0,47530.97
Maine,2018,1,64.39,1340123.0,48047.83
Maine,2018,2,64.39,1340593.5833333333,48030.96
Maine,2018,3,64.39,1341064.1666666667,48014.11
Maine,2018,4,64.75,1341534.75,48265.62
Maine,2018,5,64.75,1342005.3333333333,48248.69
Maine,2018,6,64.75,1342475.9166666667,48231.78
Maine,2018,7,65.14,1342946.5,48505.28
Maine,2018,8,65.14,1343417.0833333333,48488.29
Maine,2018,9,65.14,1343887.6666666667,48471.31
Maine,2018,10,64.95,1344358.25,48313.01
Maine,2018,11,64.95,1344828.8333333333,48296.11
Maine,2018,12,64.95,1345299.4166666667,48279.22
Maine,2019,1,65.37,1345770.0,48574.42
Maine,2019,2,65.37,1347334.6666666667,48518.01
Maine,2019,3,65.37,1348899.3333333333,48461.73
Maine,2019,4,65.94,1350464.0,48827.66
Maine,2019,5,65.94,1352028.6666666667,48771.16
Maine,2019,6,65.94,1353593.3333333333,48714.78
Maine,2019,7,67.32,1355158.0,49676.86
Maine,2019,8,67.32,1356722.6666666667,49619.57
Maine,2019,9,67.32,1358287.3333333333,49562.41
Maine,2019,10,68.4,1359852.0,50299.59
Maine,2019,11,68.4,1361416.6666666667,50241.78
Maine,2019,12,68.4,1362981.3333333333,50184.11
Maine,2020,1,68.25,1364546.0,50016.64
Maine,2020,2,68.25,1365751.25,49972.5
Maine,2020,3,68.25,1366956.5,49928.44
Maine,2020,4,63.75,1368161.75,46595.37
Maine,2020,5,63.75,1369367.0,46554.36
Maine,2020,6,63.75,1370572.25,46513.42
Maine,2020,7,68.57,1371777.5,49986.24
Maine,2020,8,68.57,1372982.75,49942.36
Maine,2020,9,68.57,1374188.0,49898.56
Maine,2020,10,69.98,1375393.25,50879.99
Maine,2020,11,69.98,1376598.5,50835.45
Maine,2020,12,69.98,1377803.75,50790.98
Maine,2021,1,70.35,1379009.0,51014.9
Maine,2021,2,70.35,1380057.0,50976.16
Maine,2021,3,70.35,1381105.0,50937.47
Maine,2021,4,71.19,1382153.0,51506.6
Maine,2021,5,71.19,1383201.0,51467.57
Maine,2021,6,71.19,1384249.0,51428.61
Maine,2021,7,71.8,1385297.0,51830.04
Maine,2021,8,71.8,1386345.0,51790.86
Maine,2021,9,71.8,1387393.0,51751.74
Maine,2021,10,72.08,1388441.0,51914.34
Maine,2021,11,72.08,1389489.0,51875.19
Maine,2021,12,72.08,1390537.0,51836.09
Maine,2022,1,72.69,1391585.0,52235.4
Maine,2022,2,72.69,1392452.25,52202.87
Maine,2022,3,72.69,1393319.5,52170.37
Maine,2022,4,72.83,1394186.75,52238.34
Maine,2022,5,72.83,1395054.0,52205.86
Maine,2022,6,72.83,1395921.25,52173.43
Maine,2022,7,72.39,1396788.5,51826.03
Maine,2022,8,72.39,1397655.75,51793.87
Maine,2022,9,72.39,1398523.0,51761.75
Maine,2022,10,73.62,1399390.25,52608.63
Maine,2022,11,73.62,1400257.5,52576.04
Maine,2022,12,73.62,1401124.75,52543.5
Maine,2023,1,74.44,1401992.0,53095.88
Maine,2023,2,74.44,1402529.1666666667,53075.55
Maine,2023,3,74.44,1403066.3333333333,53055.22
Maine,2023,4,74.93,1403603.5,53384.02
Maine,2023,5,74.93,1404140.6666666667,53363.6
Maine,2023,6,74.93,1404677.8333333333,53343.19
Maine,2023,7,76.15,1405215.0,54191.0
Maine,2023,8,76.15,1405752.1666666667,54170.29
Maine,2023,9,76.15,1406289.3333333333,54149.6
Maine,2023,10,76.54,1406826.5,54406.14
Maine,2023,11,76.54,1407363.6666666667,54385.37
Maine,2023,12,76.54,1407900.8333333333,54364.62
Maine,2024,1,77.45,1408438.0,54990.0
Maine,2024,2,77.45,1408974.3333333333,54969.06
Maine,2024,3,77.45,1409510.6666666667,54948.15
Maine,2024,4,77.31,1410047.0,54827.96
Maine,2024,5,77.31,1410583.3333333333,54807.11
Maine,2024,6,77.31,1411119.6666666667,54786.28
